codes,wav_codes,transcript
1526,3538715420418524337.wav,"நீங்கள் ஆர்டிக் அல்லது அண்டார்க்டிக் பகுதிகளை குளிர்காலத்தில் பார்வையிட நேர்ந்தால் நீங்கள் துருவ இரவை அனுபவிக்கலாம், துருவ இரவில் சூரியன் அடிவானத்தில் இருந்து மேல் உதிக்காது."
1526,13041124581102130793.wav,"நீங்கள் ஆர்டிக் அல்லது அண்டார்க்டிக் பகுதிகளை குளிர்காலத்தில் பார்வையிட நேர்ந்தால் நீங்கள் துருவ இரவை அனுபவிக்கலாம், துருவ இரவில் சூரியன் அடிவானத்தில் இருந்து மேல் உதிக்காது."
1623,4294075844107395739.wav,இந்த விதிகள் திருத்தப்படுவதற்கு முன்னர் அனைத்து மாநிலங்களின் ஒருமித்த ஒப்புதலையும் கோரியது மற்றும் பெரும்பாலும் அவர்களின் பிரதிநிதிகள் அங்கு இல்லாததால் மாநில அரசு மத்திய அரசை மிகவும் சாதாரணமாக எடுத்துக் கொண்டது.
1623,15631420337787138650.wav,இந்த விதிகள் திருத்தப்படுவதற்கு முன்னர் அனைத்து மாநிலங்களின் ஒருமித்த ஒப்புதலையும் கோரியது மற்றும் பெரும்பாலும் அவர்களின் பிரதிநிதிகள் அங்கு இல்லாததால் மாநில அரசு மத்திய அரசை மிகவும் சாதாரணமாக எடுத்துக் கொண்டது.
1623,10105741974673023255.wav,இந்த விதிகள் திருத்தப்படுவதற்கு முன்னர் அனைத்து மாநிலங்களின் ஒருமித்த ஒப்புதலையும் கோரியது மற்றும் பெரும்பாலும் அவர்களின் பிரதிநிதிகள் அங்கு இல்லாததால் மாநில அரசு மத்திய அரசை மிகவும் சாதாரணமாக எடுத்துக் கொண்டது.
1519,204837696942219146.wav,"பல சமயங்களில் அயல் நாட்டு கேப் ஈயர் வகுப்புகளில் பதிவு செய்து கொள்வது, சொந்த நாட்டிலேயே மேற்படிப்பை தொடர்வதற்கான வாய்ப்புகளை அதிகரிக்கின்றது."
1519,1817675267916683717.wav,"பல சமயங்களில் அயல் நாட்டு கேப் ஈயர் வகுப்புகளில் பதிவு செய்து கொள்வது, சொந்த நாட்டிலேயே மேற்படிப்பை தொடர்வதற்கான வாய்ப்புகளை அதிகரிக்கின்றது."
1519,16027927498394347927.wav,"பல சமயங்களில் அயல் நாட்டு கேப் ஈயர் வகுப்புகளில் பதிவு செய்து கொள்வது, சொந்த நாட்டிலேயே மேற்படிப்பை தொடர்வதற்கான வாய்ப்புகளை அதிகரிக்கின்றது."
1539,265966953182655059.wav,"ஒரு துணைக் கலாச்சாரத்தின் அங்கத்தினர்கள் பெரும்பாலும் அவர்களது நாகரீகம், நடத்தை மற்றும் சொற்களின் தனித்துவமான மற்றும் அடையாளமான பாணியின் பயன்பாட்டின் மூலம் அவர்களது உறுப்பினர் தகுதியை சுட்டுவார்கள்."
1539,17182512265544992193.wav,"ஒரு துணைக் கலாச்சாரத்தின் அங்கத்தினர்கள் பெரும்பாலும் அவர்களது நாகரீகம், நடத்தை மற்றும் சொற்களின் தனித்துவமான மற்றும் அடையாளமான பாணியின் பயன்பாட்டின் மூலம் அவர்களது உறுப்பினர் தகுதியை சுட்டுவார்கள்."
1649,8055113772696685400.wav,"ஜப்பானில், முதல் செர்ரி மலர்வதற்காக நடத்தப்பட்ட நிகழ்ச்சிகள், பேரரசை ஆள்பவருக்கும், இம்பீரியல் நீதிமன்றத்தைச் சுற்றியுள்ள பிரபுத்துவ முறையின் மற்ற உறுப்பினர்களுக்கும் மட்டுமே நடத்தப்பட்டன."
1649,1837883279898417717.wav,"ஜப்பானில், முதல் செர்ரி மலர்வதற்காக நடத்தப்பட்ட நிகழ்ச்சிகள், பேரரசை ஆள்பவருக்கும், இம்பீரியல் நீதிமன்றத்தைச் சுற்றியுள்ள பிரபுத்துவ முறையின் மற்ற உறுப்பினர்களுக்கும் மட்டுமே நடத்தப்பட்டன."
1649,7447580151188270433.wav,"ஜப்பானில், முதல் செர்ரி மலர்வதற்காக நடத்தப்பட்ட நிகழ்ச்சிகள், பேரரசை ஆள்பவருக்கும், இம்பீரியல் நீதிமன்றத்தைச் சுற்றியுள்ள பிரபுத்துவ முறையின் மற்ற உறுப்பினர்களுக்கும் மட்டுமே நடத்தப்பட்டன."
1578,10650408327098762339.wav,"பின்னர், பஜன்களைப் பாடுவதில் லக்கா சிங் முன்னிலை வகித்தார்."
1578,13874640292734932113.wav,"பின்னர், பஜன்களைப் பாடுவதில் லக்கா சிங் முன்னிலை வகித்தார்."
1578,14638798772962809833.wav,"பின்னர், பஜன்களைப் பாடுவதில் லக்கா சிங் முன்னிலை வகித்தார்."
1610,9458659270374813472.wav,"இதைப்போன்ற விஷயங்கள் தனித்தனித் துறைகளாக மாறியுள்ளன, அவை நிஜ வாழ்க்கை பிரச்சினைகளுக்கான தீர்வுகளை வழங்குவதில் கவனம் செலுத்துகின்றன."
1610,4819567034960910232.wav,"இதைப்போன்ற விஷயங்கள் தனித்தனித் துறைகளாக மாறியுள்ளன, அவை நிஜ வாழ்க்கை பிரச்சினைகளுக்கான தீர்வுகளை வழங்குவதில் கவனம் செலுத்துகின்றன."
1610,8316448388285275291.wav,"இதைப்போன்ற விஷயங்கள் தனித்தனித் துறைகளாக மாறியுள்ளன, அவை நிஜ வாழ்க்கை பிரச்சினைகளுக்கான தீர்வுகளை வழங்குவதில் கவனம் செலுத்துகின்றன."
1558,5005236302631430529.wav,"ஒரு நிறுவனம் புதுமையாவதற்கு முன்னர், தலைமைத்துவமானது புதுமைகளைச் செயல்படுத்தும் கலாச்சாரத்தையும், அறிவை சக பணியாளர்களுடன் பகிர்தல் மற்றும் நிறுவன கற்றலையும் உருவாக்க வேண்டும்."
1558,6092330520460842106.wav,"ஒரு நிறுவனம் புதுமையாவதற்கு முன்னர், தலைமைத்துவமானது புதுமைகளைச் செயல்படுத்தும் கலாச்சாரத்தையும், அறிவை சக பணியாளர்களுடன் பகிர்தல் மற்றும் நிறுவன கற்றலையும் உருவாக்க வேண்டும்."
1558,8421323924555121017.wav,"ஒரு நிறுவனம் புதுமையாவதற்கு முன்னர், தலைமைத்துவமானது புதுமைகளைச் செயல்படுத்தும் கலாச்சாரத்தையும், அறிவை சக பணியாளர்களுடன் பகிர்தல் மற்றும் நிறுவன கற்றலையும் உருவாக்க வேண்டும்."
1516,12593903025083826925.wav,"தயவுசெய்து இந்த இடத்தை கண்ணியத்துடனும், தனித்துவத்துடனும், அது கோரும் தகுதிக்காகவும் மதிக்கவும். ஹோலோகாஸ்ட் அல்லது நாஜிக்கள் பற்றி நகைச்சுவையாகப் பேச வேண்டாம்."
1651,12028535151041484268.wav,"படிப்புக்கு இடையில் இடைவெளி எடுக்கத் திட்டமிடுபவர்களுக்கு அதிகரித்து வரும் ஒரு பிரபலமான தேர்வு, பயணித்துக்கொண்டு, படிப்பதாகும்."
1651,11115080446828073655.wav,"படிப்புக்கு இடையில் இடைவெளி எடுக்கத் திட்டமிடுபவர்களுக்கு அதிகரித்து வரும் ஒரு பிரபலமான தேர்வு, பயணித்துக்கொண்டு, படிப்பதாகும்."
1651,15666370524858579525.wav,"படிப்புக்கு இடையில் இடைவெளி எடுக்கத் திட்டமிடுபவர்களுக்கு அதிகரித்து வரும் ஒரு பிரபலமான தேர்வு, பயணித்துக்கொண்டு, படிப்பதாகும்."
1626,9884828613267246758.wav,"ஒலிம்பிக் நீச்சில் போட்டிகளில் தங்கப் பதக்கம் வென்ற வீரர், காமன்வெல்த் போட்டிகளில் 100மீ, 200மீ மற்றும் மூன்று ரீலேக்களில் பங்கேற்கவிருந்தார். ஆனால் அவரது உடற்தகுதிக் காரணமாக, பங்கேற்பது கேள்விகுயாகியுள்ளது."
1626,18152105101990900390.wav,"ஒலிம்பிக் நீச்சில் போட்டிகளில் தங்கப் பதக்கம் வென்ற வீரர், காமன்வெல்த் போட்டிகளில் 100மீ, 200மீ மற்றும் மூன்று ரீலேக்களில் பங்கேற்கவிருந்தார். ஆனால் அவரது உடற்தகுதிக் காரணமாக, பங்கேற்பது கேள்விகுயாகியுள்ளது."
1626,1248874507307434575.wav,"ஒலிம்பிக் நீச்சில் போட்டிகளில் தங்கப் பதக்கம் வென்ற வீரர், காமன்வெல்த் போட்டிகளில் 100மீ, 200மீ மற்றும் மூன்று ரீலேக்களில் பங்கேற்கவிருந்தார். ஆனால் அவரது உடற்தகுதிக் காரணமாக, பங்கேற்பது கேள்விகுயாகியுள்ளது."
1569,18215810251100962237.wav,"இந்த அறிக்கை திறந்த விவாதத்திற்கான வேண்டுகோளுடனும், மத்திய கிழக்கிற்கான கொள்கை குறித்து அமெரிக்காவில் ஒருமித்த கருத்தை உருவாக்குகிறது."
1569,12397684804151008167.wav,"இந்த அறிக்கை திறந்த விவாதத்திற்கான வேண்டுகோளுடனும், மத்திய கிழக்கிற்கான கொள்கை குறித்து அமெரிக்காவில் ஒருமித்த கருத்தை உருவாக்குகிறது."
1569,2841244414712317428.wav,"இந்த அறிக்கை திறந்த விவாதத்திற்கான வேண்டுகோளுடனும், மத்திய கிழக்கிற்கான கொள்கை குறித்து அமெரிக்காவில் ஒருமித்த கருத்தை உருவாக்குகிறது."
1613,2208057098385105864.wav,"அடுத்து, சில சேணங்கள், குறிப்பாக ஆங்கில சேணங்கள், பாதுகாப்பு தடுப்புகளைக் கொண்டுள்ளன, அவை கீழே விழுந்த ஓட்டுபவர் மூலம் பின்னோக்கி இழுக்கப்பட்டால் ஒரு குதிரை சேண வளைய தோல் சேணத்திலிருந்து விழ உதவுகிறது."
1659,15607848472456929301.wav,அறிவியல் வல்லுனர்கள் இந்த மோதுகையினால் ஏற்பட்ட வெடிப்பு மிகையானது எனக் கூறுகின்றனர்.
1659,8752903253327465836.wav,அறிவியல் வல்லுனர்கள் இந்த மோதுகையினால் ஏற்பட்ட வெடிப்பு மிகையானது எனக் கூறுகின்றனர்.
1635,11197813122609265305.wav,"சுற்றுச்சூழலுடன் நாம் மிகவும் இணக்கமாக வாழத் தொடங்கலாம், சுற்றுச்சூழல் இயக்கத்தில் நாம் சேரலாம், எதிர்கால பாதிப்புகளை ஓரளவுக்குக் குறைப்பதற்காக நம்மால் செயல்பாட்டாளர்களாகச் செயல்படமுடியும்."
1635,10256197264036976693.wav,"சுற்றுச்சூழலுடன் நாம் மிகவும் இணக்கமாக வாழத் தொடங்கலாம், சுற்றுச்சூழல் இயக்கத்தில் நாம் சேரலாம், எதிர்கால பாதிப்புகளை ஓரளவுக்குக் குறைப்பதற்காக நம்மால் செயல்பாட்டாளர்களாகச் செயல்படமுடியும்."
1635,13174343874130804419.wav,"சுற்றுச்சூழலுடன் நாம் மிகவும் இணக்கமாக வாழத் தொடங்கலாம், சுற்றுச்சூழல் இயக்கத்தில் நாம் சேரலாம், எதிர்கால பாதிப்புகளை ஓரளவுக்குக் குறைப்பதற்காக நம்மால் செயல்பாட்டாளர்களாகச் செயல்படமுடியும்."
1645,737578180799967937.wav,அதன் அனைத்திலும் வியாபித்திருக்கும் சக்தி அரசனிலிருந்து பொதுமக்கள் வரை அனைவரையும் பாதித்தது.
1645,12615312579350377269.wav,அதன் அனைத்திலும் வியாபித்திருக்கும் சக்தி அரசனிலிருந்து பொதுமக்கள் வரை அனைவரையும் பாதித்தது.
1645,731972998752228883.wav,அதன் அனைத்திலும் வியாபித்திருக்கும் சக்தி அரசனிலிருந்து பொதுமக்கள் வரை அனைவரையும் பாதித்தது.
1520,5688754775859394993.wav,"2010 கூட்டாட்சி தேர்தலுக்கு முன்னர் வாக்களித்த 1,400 பேரில் ஆஸ்திரேலியா ஒரு குடியரசாக மாறுவதை எதிர்ப்பவர்கள் 2008 ல் இருந்து 8 சதவிகிதம் அதிகரித்தனர்."
1538,14377350140149749060.wav,"பாயிண்ட் மரியன் மற்றும் ஃபேர்மாண்ட் இடையேயான நீட்டிப்பு, பஃபல்லோ-பிட்ஸ்பர்க் நெடுஞ்சாலையில் மிகவும் சவாலான வாகன ஓட்டுதல் நிலைகளை முன்வைக்கிறது, இந்த நெடுஞ்சாலை தனிமைப்படுத்தப்பட்ட பேக்வுட்ஸ் நிலப்பரப்பு வழியாகச் செல்கிறது."
1583,4024008498281713459.wav,கருத்தடை மருந்து ஒரு மருத்துவ தேவையாக என்றும் கருதபட்டு வலியுறுத்தி மேலும் பெண் மற்றும் ஆண் தனிநபர்களாக அவருக்கு அனுப்பிவிடப்பட்ட பல நேர்மையான நல்ல கருத்துகள் மட்டும் அல்ல அவரின் ஊக்கம் காரணமாக அவர் இந்த முடிவுக்கு வத்தார்.
1583,6328313671410824359.wav,கருத்தடை மருந்து ஒரு மருத்துவ தேவையாக என்றும் கருதபட்டு வலியுறுத்தி மேலும் பெண் மற்றும் ஆண் தனிநபர்களாக அவருக்கு அனுப்பிவிடப்பட்ட பல நேர்மையான நல்ல கருத்துகள் மட்டும் அல்ல அவரின் ஊக்கம் காரணமாக அவர் இந்த முடிவுக்கு வத்தார்.
1690,13084194929006561738.wav,"எங்களுடைய  விளையாட்டு வீரர்கள் மற்றும் கிளப்புகளின் நலன்கள், மற்றும் அவர்களின் விளையாட்டு ஆகியவை தீர்மானிப்பதை விட, எங்கள் நிறுவனத்திற்குள் அர்த்தமுள்ள மாற்றத்துடன் முன்னேறுவதன் மூலம் சிறப்பாக சேவை செய்யப்படலாம், என்ற  USOC's  அறிக்கையுடன் நாங்கள் உடன்படுகிறோம்."
1796,4394686197986852052.wav,வனவிலங்குகளின் வாழ்விடமாக விளங்கும் மணல் பட்டைகள் மற்றும் கடற்கரைகளை உருவாக்க இந்த வண்டல் அவசியம்.
1796,7377888230195633582.wav,வனவிலங்குகளின் வாழ்விடமாக விளங்கும் மணல் பட்டைகள் மற்றும் கடற்கரைகளை உருவாக்க இந்த வண்டல் அவசியம்.
1681,8988129491561122267.wav,"அது வெறும் சோதனை செய்தல் மட்டும் கிடையாது, மற்றும் சோதனை என்பது ஒரு தேர்வு ஆகும் அது  ஒன்று அல்லது அதற்கு மேற்பட்ட சாத்தியமான புனைக்கருத்துக்களை நிராகரிக்கவும், கேள்விகள் கேட்கவும் மற்றும் குறிப்புகளை உருவாக்கவும் மேலும் அறிவியல் சோதனைகளுக்கு வழிகாட்டவும் பயன்படுகிறது."
1681,9391820232392498501.wav,"அது வெறும் சோதனை செய்தல் மட்டும் கிடையாது, மற்றும் சோதனை என்பது ஒரு தேர்வு ஆகும் அது  ஒன்று அல்லது அதற்கு மேற்பட்ட சாத்தியமான புனைக்கருத்துக்களை நிராகரிக்கவும், கேள்விகள் கேட்கவும் மற்றும் குறிப்புகளை உருவாக்கவும் மேலும் அறிவியல் சோதனைகளுக்கு வழிகாட்டவும் பயன்படுகிறது."
1916,12583250098003224463.wav,"வேகவைக்கப்பட்ட பல ஜெர்மன் உணவுப்பொருட்களில் பாதாம், ஹேசல்நட் மற்றும் பிற மரங்களின் உலர் கொட்டைகள் இருக்கும். நன்கு பிரபலமடைந்த கேக் வகைகள், பெரும்பாலும் ஒரு அடர்த்தியான காபிக்கு ஏற்ற பொருத்தமாக இருக்கும்."
1808,16405649845815215486.wav,"போர் முடிந்து இரண்டு ஆண்டுகளுக்கு பிறகு, முன்னாள் கூட்டாளிகள் இப்போது எதிரிகளாக மாறினர் மற்றும் பனிப்போர் தொடங்கியது."
1693,15799590202561385866.wav,இந்திய அணியானது கேப்டனின் விக்கெட்டை இழந்த பிறகு 36 ரன்கள் மட்டுமே எடுத்து 7 விக்கெட் இழப்பிற்கு இன்னிங்கை நிறைவு செய்தது.
1693,9140089574684235938.wav,இந்திய அணியானது கேப்டனின் விக்கெட்டை இழந்த பிறகு 36 ரன்கள் மட்டுமே எடுத்து 7 விக்கெட் இழப்பிற்கு இன்னிங்கை நிறைவு செய்தது.
1731,3984260938922389680.wav,தீவுக்கூட்டங்களிலும் ஏரிகளிலும் படகுகள் அவசியமானதல்ல.
1731,5670220539412938778.wav,தீவுக்கூட்டங்களிலும் ஏரிகளிலும் படகுகள் அவசியமானதல்ல.
1715,10810170781440039258.wav,"மெட்ரோவில் வழக்கமான அறிவிப்புகள் கேடலன் மொழியில் மட்டுமே வழங்கப்படுகின்றன, ஆனால் திட்டமிடப்படாத இடையூறுகள் ஸ்பானிஷ், ஆங்கிலம், பிரஞ்சு, அரபு மற்றும் ஜப்பானிய உள்ளிட்ட பல்வேறு மொழிகளில் தன்னியல்பு முறையில் அறிவிக்கப்படுகின்றன."
1715,13995708644069740262.wav,"மெட்ரோவில் வழக்கமான அறிவிப்புகள் கேடலன் மொழியில் மட்டுமே வழங்கப்படுகின்றன, ஆனால் திட்டமிடப்படாத இடையூறுகள் ஸ்பானிஷ், ஆங்கிலம், பிரஞ்சு, அரபு மற்றும் ஜப்பானிய உள்ளிட்ட பல்வேறு மொழிகளில் தன்னியல்பு முறையில் அறிவிக்கப்படுகின்றன."
1701,4680489580145438899.wav,"தோராயமாக 10,000 ஆண்டுகளுக்கு முன் ஈரானின் ஜாகரோஸ் மலைகளில் முதன் முதலில் ஆடுகள், வீட்டு விலங்காக வளர்க்கப்பட்டதாக தெரிகிறது."
1701,5084560131385747144.wav,"தோராயமாக 10,000 ஆண்டுகளுக்கு முன் ஈரானின் ஜாகரோஸ் மலைகளில் முதன் முதலில் ஆடுகள், வீட்டு விலங்காக வளர்க்கப்பட்டதாக தெரிகிறது."
1701,202789835324751553.wav,"தோராயமாக 10,000 ஆண்டுகளுக்கு முன் ஈரானின் ஜாகரோஸ் மலைகளில் முதன் முதலில் ஆடுகள், வீட்டு விலங்காக வளர்க்கப்பட்டதாக தெரிகிறது."
1953,14516850308917653491.wav,பின்னர் அவர் கேம்பிரிட்ஜில் உள்ள ஏட்டன்ப்ரூக் மருத்துவமனைக்கு மாற்றப்பட்டார்.
1818,9646531899323625391.wav,வீட்டிற்கு திரும்பும் பயணிகளுக்கு  பொறுமையும் புரிந்துகொள்ளுதலும் மிகவும் அவசியம் என்று மக்கள் எதிர்பார்க்க கூடாது.
1818,6312110131714090427.wav,வீட்டிற்கு திரும்பும் பயணிகளுக்கு  பொறுமையும் புரிந்துகொள்ளுதலும் மிகவும் அவசியம் என்று மக்கள் எதிர்பார்க்க கூடாது.
1878,13789788666641396476.wav,"சர்ச்களின் மத்திய அதிகாரம் கடந்த ஆயிரம் ஆண்டுகளுக்கு மேலாக ரோமில் இருந்து வருகிறது மற்றும் இந்த அதிகாரம் மற்றும் செல்வத்தின் ஒரே இடத்திலான செறிவு, பல பேரை அடிப்படைக் கோட்பாடுகள் நிறைவேற்றப் படுகின்றனவா என்ற கேள்விக்கு இட்டுச் செல்கிறது."
1878,10736451118410957295.wav,"சர்ச்களின் மத்திய அதிகாரம் கடந்த ஆயிரம் ஆண்டுகளுக்கு மேலாக ரோமில் இருந்து வருகிறது மற்றும் இந்த அதிகாரம் மற்றும் செல்வத்தின் ஒரே இடத்திலான செறிவு, பல பேரை அடிப்படைக் கோட்பாடுகள் நிறைவேற்றப் படுகின்றனவா என்ற கேள்விக்கு இட்டுச் செல்கிறது."
1810,12419270068924722102.wav,"கலிஃபோர்னியா கவர்னர் அர்னால்ட் ஸ்வார்ஸ்னேக்கர், சிறார்களுக்கு வன்முறை வீடியோ கேம்களை விற்பனை செய்வதையோ அல்லது வாடகைக்கு விடுவதையோ தடை செய்யும் மசோதாவில் கையெழுத்திட்டார்."
1810,11010795870270609298.wav,"கலிஃபோர்னியா கவர்னர் அர்னால்ட் ஸ்வார்ஸ்னேக்கர், சிறார்களுக்கு வன்முறை வீடியோ கேம்களை விற்பனை செய்வதையோ அல்லது வாடகைக்கு விடுவதையோ தடை செய்யும் மசோதாவில் கையெழுத்திட்டார்."
1879,4449395172841290588.wav,"புதிதாக ஒரு விஷயம் வரும்போது, கீபோர்டு என்ன மாயங்களைச் செய்யும் என்று ஒருவர் சிந்திக்க முடியும்."
1879,7062610859354926539.wav,"புதிதாக ஒரு விஷயம் வரும்போது, கீபோர்டு என்ன மாயங்களைச் செய்யும் என்று ஒருவர் சிந்திக்க முடியும்."
1930,15704562416419335736.wav,"பிலிப்பினே புகைப்படக் கலைஞர்களைப் போலவே ஆறு பணயக்கைதிகள், குழந்தைகள் மற்றும் முதியவர்கள் முதலில் விடுவிக்கப்பட்டனர்."
1930,5479833402523153873.wav,"பிலிப்பினே புகைப்படக் கலைஞர்களைப் போலவே ஆறு பணயக்கைதிகள், குழந்தைகள் மற்றும் முதியவர்கள் முதலில் விடுவிக்கப்பட்டனர்."
1907,16809653409666959176.wav,"இந்த எதிர்ப்புகள் வெடித்தவுடன், பிரிட்டன் ஜெர்மனி மீது ஒரு கடற்படை முற்றுகையை ஆரம்பித்தது."
1907,9346027370659109598.wav,"இந்த எதிர்ப்புகள் வெடித்தவுடன், பிரிட்டன் ஜெர்மனி மீது ஒரு கடற்படை முற்றுகையை ஆரம்பித்தது."
1660,15424741834373706310.wav,"கோயத், ஃபிக்டே மற்றும் ஸ்க்லீகல் போன்ற எழுத்தாளர்களிடமிருந்து பெறப்பட்ட கலாச்சார உறுதிக்கான மிகப் பெரிய அம்சம் ரொமான்டிசிஸத்தில் இருந்தது."
1763,2636123653417715022.wav,"சந்திரன் பூமியில் ஒரு இழுவை செலுத்தி அலைகளை ஏற்படுத்துகிறது, அதே போல் பால்வீதி, தனுசு விண்மீன் கூட்டம் மீது ஒரு சக்தியை செலுத்துகிறது."
1727,12494463471733731059.wav,காட்டுக் குழந்தைகள் அவர்கள் கைவிடப்படுவதற்கு அல்லது ஓடிப்போவதற்கு முன் கடுமையான துஷ்பிரயோகங்களையோ அல்லது அதிர்ச்சியையோ அனுபவித்திருக்கலாம்.
1890,13921085305465440011.wav,"பெரும்பாலான நவீன ஆராய்ச்சி தொலைநோக்கிகள், தொலைதூரப் பகுதிகளில் மகத்தான வசதிகளுடன், சாதகமான வளிமண்டல நிலைகளைக் கொண்டுள்ளன."
1890,8816165555109254013.wav,"பெரும்பாலான நவீன ஆராய்ச்சி தொலைநோக்கிகள், தொலைதூரப் பகுதிகளில் மகத்தான வசதிகளுடன், சாதகமான வளிமண்டல நிலைகளைக் கொண்டுள்ளன."
1877,15808714587424767438.wav,"தற்போதைய சட்ட மன்ற மேலவை உறுப்பினர் மற்றும் அர்ஜெண்டினா ஜனாதிபதியின் மனைவியான கிரிஸ்டினா ஃபெர்னாண்டெஸ் டீ கிர்ச்னெர் தன் ஜனாதிபதி பதவியிற்கான வேட்பாளர் நிலையை நேற்று மாலை, ப்யூனஸ் அயர்ஸிலிருந்து 50 கிலோமீட்டர் (31 மைல்கள்) தொலைவிலுள்ள லா ப்ளாடா என்ற நகரத்தில் அறிவித்தார்."
1833,16570693514421394200.wav,"பூமி, நீர், காற்று, நெருப்பு ஆகியவற்றின் ஒன்று அல்லது அதற்கு மேற்பட்ட நான்கு கூறுகளின் கலவையால் அனைத்தும் உருவாக்கப்படுகிறது என்று தத்துவஞானியான அரிஸ்டாட்டில் கூறினார்."
1833,11720026005749089794.wav,"பூமி, நீர், காற்று, நெருப்பு ஆகியவற்றின் ஒன்று அல்லது அதற்கு மேற்பட்ட நான்கு கூறுகளின் கலவையால் அனைத்தும் உருவாக்கப்படுகிறது என்று தத்துவஞானியான அரிஸ்டாட்டில் கூறினார்."
1999,809206326947205371.wav,1960 முழுவதும் ஜான் எஃப்.கென்னடியிடம் ஆலோசகராகவும் பிறகு லிண்டன் பி. ஜான்சன் நிர்வாகத்திலும் ப்ஜெஜின்ஸ்கி பணிபுரிந்தார்.
1686,17639350511034896590.wav,"இதன் விளைவாக, ஒரு தடையை கடக்க ஒன்றிணைந்து வேலை செய்யும் ஒரு நிறுவனத்தின் செயல்முறையானது வாடிக்கையாளரின் தேவையை பூர்த்தி செய்ய ஒரு புதிய புதுமையான செயல்முறைக்கு வழிவகுக்கலாம்."
1686,6249648258742463755.wav,"இதன் விளைவாக, ஒரு தடையை கடக்க ஒன்றிணைந்து வேலை செய்யும் ஒரு நிறுவனத்தின் செயல்முறையானது வாடிக்கையாளரின் தேவையை பூர்த்தி செய்ய ஒரு புதிய புதுமையான செயல்முறைக்கு வழிவகுக்கலாம்."
1964,16237172692941004425.wav,தற்போதுள்ள 25 டன்லப்பின் அகலப் பக்கங்கள் தான் அந்த ஆவணத்தின் மிகப் பழைய எஞ்சி இருக்கும் பிரதிகள். அசல் கையெழுத்து பிரதி மிஞ்சவில்லை.
1996,13067504146152014387.wav,"ஆஸ்ட்ரேலியாவின் மிட்செல் கௌர்லி, ஆண்களுக்கான நிற்கும் சூப்பர் ஜி போட்டியில் பதினொன்றாம் இடத்தில் முடித்தார். செக் போட்டியாளரான ஒல்ட்ரிச் ஜெலினெக் ஆண்களுக்கான உட்காரும் சூப்பர் ஜி போட்டியில் பதினாறாம் இடத்தில் முடித்தார்."
1996,5888884242299205154.wav,"ஆஸ்ட்ரேலியாவின் மிட்செல் கௌர்லி, ஆண்களுக்கான நிற்கும் சூப்பர் ஜி போட்டியில் பதினொன்றாம் இடத்தில் முடித்தார். செக் போட்டியாளரான ஒல்ட்ரிச் ஜெலினெக் ஆண்களுக்கான உட்காரும் சூப்பர் ஜி போட்டியில் பதினாறாம் இடத்தில் முடித்தார்."
1742,17251012872324237879.wav,"ஹாங்காங் தீவுகள், ஹாங்காங் பிரதேசத்திற்கு அந்தப் பெயரைத் தந்துள்ளது மற்றும் அங்கு வரும் பயணியர்கள் அனைவரும் அதையே முக்கிய குவியமாக நினைக்கிறார்கள்."
1742,6326443406491805213.wav,"ஹாங்காங் தீவுகள், ஹாங்காங் பிரதேசத்திற்கு அந்தப் பெயரைத் தந்துள்ளது மற்றும் அங்கு வரும் பயணியர்கள் அனைவரும் அதையே முக்கிய குவியமாக நினைக்கிறார்கள்."
1858,364775093948954031.wav,"இந்த நோய் குறித்த ஐ.நா. நிபுணர் டேனியல் லாண்டாக்னே கூறுகையில், இந்த அமைதியின்மை, அமைதி காக்கும் படையினரால் ஏற்படக்கூடும் என்று கூறினார்."
1858,11400701504589769018.wav,"இந்த நோய் குறித்த ஐ.நா. நிபுணர் டேனியல் லாண்டாக்னே கூறுகையில், இந்த அமைதியின்மை, அமைதி காக்கும் படையினரால் ஏற்படக்கூடும் என்று கூறினார்."
1905,15659766761762294332.wav,"மல்டோவாவின் தலைநகர் கிஷினோவ். உள்ளூர் மொழி ரோமானியன், ஆனால் பெரும்பாலும் ரஷ்ய மொழியே பயன்படுத்தப்படுகிறது."
1905,9047024046908382192.wav,"மல்டோவாவின் தலைநகர் கிஷினோவ். உள்ளூர் மொழி ரோமானியன், ஆனால் பெரும்பாலும் ரஷ்ய மொழியே பயன்படுத்தப்படுகிறது."
1721,16989398024822917306.wav,"1963 இல் அணை கட்டப்பட்ட பிறகு, ஆறு முழுவதும் படிவுகளைப் பரப்பும் பருவகால வெள்ளம் தடுக்கப்பட்டது."
1721,14578049771211548249.wav,"1963 இல் அணை கட்டப்பட்ட பிறகு, ஆறு முழுவதும் படிவுகளைப் பரப்பும் பருவகால வெள்ளம் தடுக்கப்பட்டது."
1830,15713746371999757149.wav,ஆளும் கட்சியான சௌத் வெஸ்ட் ஆஃப்ரிக்கா பீபிள்ஸ் ஆர்கனைசேஷன்                   (ஸ்வேபோ) பாராளுமன்ற தேர்தலில் தனது பெரும்பான்மையை தக்க வைத்துக் கொண்டது.
1830,1331695269783088305.wav,ஆளும் கட்சியான சௌத் வெஸ்ட் ஆஃப்ரிக்கா பீபிள்ஸ் ஆர்கனைசேஷன்                   (ஸ்வேபோ) பாராளுமன்ற தேர்தலில் தனது பெரும்பான்மையை தக்க வைத்துக் கொண்டது.
