codes,wav_codes,transcript
1847,2350774506372294949.wav,"സിംഗപ്പൂർ ഉപപ്രധാനമന്ത്രി വോങ് കാൻ സെങിനെ സ്വാഗതം ചെയ്യുകയും സിംഗപ്പൂർ പ്രധാനമന്ത്രി ലീ ഹ്‌സിയൻ ലൂങുമായി വ്യാപാര, ഭീകരവാദ വിഷയങ്ങൾ ചർച്ച ചെയ്യുകയും ചെയ്തു."
1766,4429335258342551404.wav,ചില ആറ്റങ്ങൾക്ക് അസ്ഥിരമായ ന്യൂക്ലിയുകൾ ഉണ്ട് അതിനർ‌ത്ഥം അവ അൽ‌പം അല്ലെങ്കിൽ‌ നഡ്‌ജിംഗ് ഇല്ലാതെ വേർ‌പെടുത്തും.
1766,13413981940425302406.wav,ചില ആറ്റങ്ങൾക്ക് അസ്ഥിരമായ ന്യൂക്ലിയുകൾ ഉണ്ട് അതിനർ‌ത്ഥം അവ അൽ‌പം അല്ലെങ്കിൽ‌ നഡ്‌ജിംഗ് ഇല്ലാതെ വേർ‌പെടുത്തും.
1987,13483984358821488692.wav,"ഉയർന്ന പർവ്വത പ്രദേശത്ത് വെച്ചാണ് തകർച്ച സംഭവിച്ചത്, തീപിടുത്തമാണ് കാരണമെന്ന് വിശ്വസിക്കപ്പെടുന്നു."
1987,14593784692401285743.wav,"ഉയർന്ന പർവ്വത പ്രദേശത്ത് വെച്ചാണ് തകർച്ച സംഭവിച്ചത്, തീപിടുത്തമാണ് കാരണമെന്ന് വിശ്വസിക്കപ്പെടുന്നു."
1987,16197580454436963400.wav,"ഉയർന്ന പർവ്വത പ്രദേശത്ത് വെച്ചാണ് തകർച്ച സംഭവിച്ചത്, തീപിടുത്തമാണ് കാരണമെന്ന് വിശ്വസിക്കപ്പെടുന്നു."
1794,12277062072611313848.wav,ഒരു സമൂഹത്തിൽ ജീവിക്കുകയും സഹകരിച്ച് പ്രവർത്തിക്കുകയും ചെയ്യുന്ന ഒരു വലിയ കൂട്ടം ആളുകൾ പങ്കിടുന്ന ഏക സംസ്കാരമാണ് നാഗരികത.
1794,3001215829307300757.wav,ഒരു സമൂഹത്തിൽ ജീവിക്കുകയും സഹകരിച്ച് പ്രവർത്തിക്കുകയും ചെയ്യുന്ന ഒരു വലിയ കൂട്ടം ആളുകൾ പങ്കിടുന്ന ഏക സംസ്കാരമാണ് നാഗരികത.
1794,558573614702550112.wav,ഒരു സമൂഹത്തിൽ ജീവിക്കുകയും സഹകരിച്ച് പ്രവർത്തിക്കുകയും ചെയ്യുന്ന ഒരു വലിയ കൂട്ടം ആളുകൾ പങ്കിടുന്ന ഏക സംസ്കാരമാണ് നാഗരികത.
1872,16912735635808315842.wav,സ്വാതന്ത്ര്യത്തിനായുള്ള  മുന്നേറ്റത്തിന്റെ ഭാഗമായി മാവു മുന്നേറ്റത്തിന്റെ സമാധാനപരമായൊരു സമ്മേളനം നഗരത്തിൽ കൂടുകയും അതിന്റെ ഫലമായി പാരമൌണ്ട് തലവനായ താപുവ തംസേസ് ലീലോഫി III വധിക്കപ്പെടുകയും ചെയ്തു.
1872,4245392774982073318.wav,സ്വാതന്ത്ര്യത്തിനായുള്ള  മുന്നേറ്റത്തിന്റെ ഭാഗമായി മാവു മുന്നേറ്റത്തിന്റെ സമാധാനപരമായൊരു സമ്മേളനം നഗരത്തിൽ കൂടുകയും അതിന്റെ ഫലമായി പാരമൌണ്ട് തലവനായ താപുവ തംസേസ് ലീലോഫി III വധിക്കപ്പെടുകയും ചെയ്തു.
1872,10470110976331890735.wav,സ്വാതന്ത്ര്യത്തിനായുള്ള  മുന്നേറ്റത്തിന്റെ ഭാഗമായി മാവു മുന്നേറ്റത്തിന്റെ സമാധാനപരമായൊരു സമ്മേളനം നഗരത്തിൽ കൂടുകയും അതിന്റെ ഫലമായി പാരമൌണ്ട് തലവനായ താപുവ തംസേസ് ലീലോഫി III വധിക്കപ്പെടുകയും ചെയ്തു.
1808,8233940987596739017.wav,"യുദ്ധം അവസാനിച്ച് 2 വർഷമായി, മുൻ സഖ്യകക്ഷികൾ ഇപ്പോൾ ശത്രുക്കളാണ്, ശീതയുദ്ധം ആരംഭിച്ചു."
1808,9110739422072809492.wav,"യുദ്ധം അവസാനിച്ച് 2 വർഷമായി, മുൻ സഖ്യകക്ഷികൾ ഇപ്പോൾ ശത്രുക്കളാണ്, ശീതയുദ്ധം ആരംഭിച്ചു."
1808,2696600233599788497.wav,"യുദ്ധം അവസാനിച്ച് 2 വർഷമായി, മുൻ സഖ്യകക്ഷികൾ ഇപ്പോൾ ശത്രുക്കളാണ്, ശീതയുദ്ധം ആരംഭിച്ചു."
1952,3450169300881071014.wav,"ഉയർന്ന അക്ഷാംശങ്ങളിലോ മലയിടുക്കുകളിലോ വാഹനമോടിക്കാൻ പോകുന്നവർ, മഞ്ഞ്, ഐസ്, മരവിപ്പിക്കുന്ന താപനിലകൾ എന്നിവ പരിഗണിക്കണം."
1952,18236199853539679954.wav,"ഉയർന്ന അക്ഷാംശങ്ങളിലോ മലയിടുക്കുകളിലോ വാഹനമോടിക്കാൻ പോകുന്നവർ, മഞ്ഞ്, ഐസ്, മരവിപ്പിക്കുന്ന താപനിലകൾ എന്നിവ പരിഗണിക്കണം."
1952,12245444975748870264.wav,"ഉയർന്ന അക്ഷാംശങ്ങളിലോ മലയിടുക്കുകളിലോ വാഹനമോടിക്കാൻ പോകുന്നവർ, മഞ്ഞ്, ഐസ്, മരവിപ്പിക്കുന്ന താപനിലകൾ എന്നിവ പരിഗണിക്കണം."
1801,8606728798700235017.wav,"ഹോങ്കോങ് സ്‌കൈലൈൻ സൃഷ്ടിക്കുന്നതായ കെട്ടിടങ്ങളുടെ നിരയെ, വിക്ടോറിയ ഹാർബറിലെ ജലത്തിന്റെ സാന്നിധ്യത്താൽ പ്രത്യക്ഷപ്പെട്ട തിളങ്ങുന്ന ഒരു ബാർ ചാർട്ട് എന്ന് വിളിക്കുന്നു."
1801,18029167663738000302.wav,"ഹോങ്കോങ് സ്‌കൈലൈൻ സൃഷ്ടിക്കുന്നതായ കെട്ടിടങ്ങളുടെ നിരയെ, വിക്ടോറിയ ഹാർബറിലെ ജലത്തിന്റെ സാന്നിധ്യത്താൽ പ്രത്യക്ഷപ്പെട്ട തിളങ്ങുന്ന ഒരു ബാർ ചാർട്ട് എന്ന് വിളിക്കുന്നു."
1953,7118317146451346697.wav,കേംബ്രിഡ്ജിലെ അഡെൻബ്രൂക്‌സ് ആശുപത്രിയിലേക്ക് പിന്നീട് അദ്ദേഹത്തെ മാറ്റി.
1953,5196024539180938965.wav,കേംബ്രിഡ്ജിലെ അഡെൻബ്രൂക്‌സ് ആശുപത്രിയിലേക്ക് പിന്നീട് അദ്ദേഹത്തെ മാറ്റി.
1856,3099189350928688609.wav,"ഫിൻലൻഡ് ബോട്ടിങ്ങിനുള്ള ഒരു മികച്ച സ്ഥലമാണ്.  ""ആയിരം തടാകങ്ങളുടെ നാട്ടിൽ"", തടാകങ്ങളിലും കടലിലുമായി ആയിരക്കണക്കിന് ദ്വീപുകളുമുണ്ട്."
1856,15603640295990177087.wav,"ഫിൻലൻഡ് ബോട്ടിങ്ങിനുള്ള ഒരു മികച്ച സ്ഥലമാണ്.  ""ആയിരം തടാകങ്ങളുടെ നാട്ടിൽ"", തടാകങ്ങളിലും കടലിലുമായി ആയിരക്കണക്കിന് ദ്വീപുകളുമുണ്ട്."
1856,2098398781225762971.wav,"ഫിൻലൻഡ് ബോട്ടിങ്ങിനുള്ള ഒരു മികച്ച സ്ഥലമാണ്.  ""ആയിരം തടാകങ്ങളുടെ നാട്ടിൽ"", തടാകങ്ങളിലും കടലിലുമായി ആയിരക്കണക്കിന് ദ്വീപുകളുമുണ്ട്."
1773,11734690910955690865.wav,നിങ്ങളുടെ സാധാരണ ഉറക്ക സമയത്ത്  മനഃപൂർവ്വം ഉണരുകയും കുറച്ച് സമയത്തിന് ശേഷം (10-60 മിനിറ്റുകൾ) ഉറങ്ങുകയും ചെയ്യുന്ന പ്രക്രിയയാണ് സ്ലീപ് ഇന്ററപ്ഷൻ.
1773,10501943136097483838.wav,നിങ്ങളുടെ സാധാരണ ഉറക്ക സമയത്ത്  മനഃപൂർവ്വം ഉണരുകയും കുറച്ച് സമയത്തിന് ശേഷം (10-60 മിനിറ്റുകൾ) ഉറങ്ങുകയും ചെയ്യുന്ന പ്രക്രിയയാണ് സ്ലീപ് ഇന്ററപ്ഷൻ.
1773,1335210360266136602.wav,നിങ്ങളുടെ സാധാരണ ഉറക്ക സമയത്ത്  മനഃപൂർവ്വം ഉണരുകയും കുറച്ച് സമയത്തിന് ശേഷം (10-60 മിനിറ്റുകൾ) ഉറങ്ങുകയും ചെയ്യുന്ന പ്രക്രിയയാണ് സ്ലീപ് ഇന്ററപ്ഷൻ.
1927,10438874059424936747.wav,ഓർഗനൈസേഷനുകളെ ഉയർന്ന പ്രകടനത്തിലെത്താൻ സഹായിക്കുന്നതിന് ഉപയോഗിക്കുന്ന ഒരു രീതിയായി കോണ്ടിനെം സമീപനത്തെ എയ്ഞ്ചൽ (2006) വിശദീകരിക്കുന്നു.
1927,17036410602665281128.wav,ഓർഗനൈസേഷനുകളെ ഉയർന്ന പ്രകടനത്തിലെത്താൻ സഹായിക്കുന്നതിന് ഉപയോഗിക്കുന്ന ഒരു രീതിയായി കോണ്ടിനെം സമീപനത്തെ എയ്ഞ്ചൽ (2006) വിശദീകരിക്കുന്നു.
1927,6213245992884151101.wav,ഓർഗനൈസേഷനുകളെ ഉയർന്ന പ്രകടനത്തിലെത്താൻ സഹായിക്കുന്നതിന് ഉപയോഗിക്കുന്ന ഒരു രീതിയായി കോണ്ടിനെം സമീപനത്തെ എയ്ഞ്ചൽ (2006) വിശദീകരിക്കുന്നു.
1845,8948531023482529016.wav,ഒരു കൂട്ടം ആളുകൾ രാജാവിനും രാജ്ഞിക്കും എതിരെ ഒച്ചയിടുകയും ഭീഷണി മുഴക്കുകയും ചെയ്യുന്നതിനിടയിൽ ഒരു കാരേജിൽ അവർ പാരീസിലേക്ക് തിരിച്ചുപോയി.
1845,3710265934971758270.wav,ഒരു കൂട്ടം ആളുകൾ രാജാവിനും രാജ്ഞിക്കും എതിരെ ഒച്ചയിടുകയും ഭീഷണി മുഴക്കുകയും ചെയ്യുന്നതിനിടയിൽ ഒരു കാരേജിൽ അവർ പാരീസിലേക്ക് തിരിച്ചുപോയി.
1845,9285084369902497393.wav,ഒരു കൂട്ടം ആളുകൾ രാജാവിനും രാജ്ഞിക്കും എതിരെ ഒച്ചയിടുകയും ഭീഷണി മുഴക്കുകയും ചെയ്യുന്നതിനിടയിൽ ഒരു കാരേജിൽ അവർ പാരീസിലേക്ക് തിരിച്ചുപോയി.
1711,5798370319679960724.wav,"ചില ആളുകളെ ചിലത് ചെയ്യാൻ പ്രേരിപ്പിക്കുന്നത് എന്താണ്,അവരുടെ ചുറ്റുപാടുകളിലെ എന്ത് സംഗതികളാണ് ചിലത് ചെയ്യാനോ അല്ലെങ്കിൽ ചെയ്യാതിരിക്കാനോ അവരെ സ്വാധീനിക്കുന്നത് എന്ന് ഈ സിദ്ധാന്തങ്ങൾ സൂചിപ്പിക്കുന്നു."
1711,1733499534629092662.wav,"ചില ആളുകളെ ചിലത് ചെയ്യാൻ പ്രേരിപ്പിക്കുന്നത് എന്താണ്,അവരുടെ ചുറ്റുപാടുകളിലെ എന്ത് സംഗതികളാണ് ചിലത് ചെയ്യാനോ അല്ലെങ്കിൽ ചെയ്യാതിരിക്കാനോ അവരെ സ്വാധീനിക്കുന്നത് എന്ന് ഈ സിദ്ധാന്തങ്ങൾ സൂചിപ്പിക്കുന്നു."
1711,18215465723181581450.wav,"ചില ആളുകളെ ചിലത് ചെയ്യാൻ പ്രേരിപ്പിക്കുന്നത് എന്താണ്,അവരുടെ ചുറ്റുപാടുകളിലെ എന്ത് സംഗതികളാണ് ചിലത് ചെയ്യാനോ അല്ലെങ്കിൽ ചെയ്യാതിരിക്കാനോ അവരെ സ്വാധീനിക്കുന്നത് എന്ന് ഈ സിദ്ധാന്തങ്ങൾ സൂചിപ്പിക്കുന്നു."
1992,13752257541783668378.wav,"സഫാരി എന്ന ബഹുജന ഉപയോഗത്തിലുള്ള പദം അത്യാകർഷകമായ, പ്രത്യേകിച്ച് പുൽമൈതാനത്തിലെ, ആഫ്രിക്കൻ വന്യജീവികളെ കാണുന്നതിനുള്ള കരമാർഗ്ഗമായ യാത്രയെ സൂചിപ്പിക്കുന്നു."
1992,7711825264656303607.wav,"സഫാരി എന്ന ബഹുജന ഉപയോഗത്തിലുള്ള പദം അത്യാകർഷകമായ, പ്രത്യേകിച്ച് പുൽമൈതാനത്തിലെ, ആഫ്രിക്കൻ വന്യജീവികളെ കാണുന്നതിനുള്ള കരമാർഗ്ഗമായ യാത്രയെ സൂചിപ്പിക്കുന്നു."
1992,9578425837750080324.wav,"സഫാരി എന്ന ബഹുജന ഉപയോഗത്തിലുള്ള പദം അത്യാകർഷകമായ, പ്രത്യേകിച്ച് പുൽമൈതാനത്തിലെ, ആഫ്രിക്കൻ വന്യജീവികളെ കാണുന്നതിനുള്ള കരമാർഗ്ഗമായ യാത്രയെ സൂചിപ്പിക്കുന്നു."
1792,9263742655060559865.wav,ഇതിനെ ഒരു രാസവസ്തുവിന്റെ പിഎച്ച് എന്ന് വിളിക്കുന്നു. ചുവന്ന കാബേജ് ജ്യൂസ് ഉപയോഗിച്ച് നിങ്ങൾക്ക് ഒരു സൂചകം നിർമ്മിക്കാൻ കഴിയും.
1792,8784794160298842930.wav,ഇതിനെ ഒരു രാസവസ്തുവിന്റെ പിഎച്ച് എന്ന് വിളിക്കുന്നു. ചുവന്ന കാബേജ് ജ്യൂസ് ഉപയോഗിച്ച് നിങ്ങൾക്ക് ഒരു സൂചകം നിർമ്മിക്കാൻ കഴിയും.
1792,8114197365789687640.wav,ഇതിനെ ഒരു രാസവസ്തുവിന്റെ പിഎച്ച് എന്ന് വിളിക്കുന്നു. ചുവന്ന കാബേജ് ജ്യൂസ് ഉപയോഗിച്ച് നിങ്ങൾക്ക് ഒരു സൂചകം നിർമ്മിക്കാൻ കഴിയും.
1691,3214576401957337382.wav,"വലിയ കമ്പനികൾക്ക് ചില റൂട്ടുകളിൽ അവരുടേതായ വിമാനങ്ങളുണ്ട്, എന്നാൽ മറ്റ് പല റൂട്ടുകൾക്കും ചെറിയ സ്ഥാപനങ്ങൾക്കും ഒരു പ്രശ്നം ഉണ്ടായിരുന്നു."
1691,15554224496888402157.wav,"വലിയ കമ്പനികൾക്ക് ചില റൂട്ടുകളിൽ അവരുടേതായ വിമാനങ്ങളുണ്ട്, എന്നാൽ മറ്റ് പല റൂട്ടുകൾക്കും ചെറിയ സ്ഥാപനങ്ങൾക്കും ഒരു പ്രശ്നം ഉണ്ടായിരുന്നു."
1691,5877555080599771310.wav,"വലിയ കമ്പനികൾക്ക് ചില റൂട്ടുകളിൽ അവരുടേതായ വിമാനങ്ങളുണ്ട്, എന്നാൽ മറ്റ് പല റൂട്ടുകൾക്കും ചെറിയ സ്ഥാപനങ്ങൾക്കും ഒരു പ്രശ്നം ഉണ്ടായിരുന്നു."
2005,14349166038129313246.wav,ഇപ്പോഴും ഒരു ദിനോസറിനെ പോലെ തോന്നിക്കുന്ന പക്ഷികളെ കുറിച്ചുള്ള ധാരാളം കാര്യങ്ങളുണ്ട്.
2005,8379917483787115090.wav,ഇപ്പോഴും ഒരു ദിനോസറിനെ പോലെ തോന്നിക്കുന്ന പക്ഷികളെ കുറിച്ചുള്ള ധാരാളം കാര്യങ്ങളുണ്ട്.
2005,9348995250958117463.wav,ഇപ്പോഴും ഒരു ദിനോസറിനെ പോലെ തോന്നിക്കുന്ന പക്ഷികളെ കുറിച്ചുള്ള ധാരാളം കാര്യങ്ങളുണ്ട്.
1929,14882059931748778152.wav,"രണ്ടാം സെറ്റിൽ ഡെൽ പോട്രോയ്ക്ക്  ആദ്യ നേട്ടം ഉണ്ടായിരുന്നിട്ടും, ഇതിനും 6-6 എന്ന നിലയിലെത്തി ടൈ ബ്രേക്ക് ആവശ്യമായി."
1929,18164361059779033166.wav,"രണ്ടാം സെറ്റിൽ ഡെൽ പോട്രോയ്ക്ക്  ആദ്യ നേട്ടം ഉണ്ടായിരുന്നിട്ടും, ഇതിനും 6-6 എന്ന നിലയിലെത്തി ടൈ ബ്രേക്ക് ആവശ്യമായി."
1929,689892646719591983.wav,"രണ്ടാം സെറ്റിൽ ഡെൽ പോട്രോയ്ക്ക്  ആദ്യ നേട്ടം ഉണ്ടായിരുന്നിട്ടും, ഇതിനും 6-6 എന്ന നിലയിലെത്തി ടൈ ബ്രേക്ക് ആവശ്യമായി."
1828,6762911738576376239.wav,'ഹോസ്റ്റൈൽ പരിതസ്ഥിതി കോഴ്‌സിന്' ഇന്റർനെറ്റിൽ തിരയുന്നത് ഒരുപക്ഷെ ഒരു പ്രാദേശിക കമ്പനിയുടെ വിലാസം നൽകും.
1828,4382460909041205368.wav,'ഹോസ്റ്റൈൽ പരിതസ്ഥിതി കോഴ്‌സിന്' ഇന്റർനെറ്റിൽ തിരയുന്നത് ഒരുപക്ഷെ ഒരു പ്രാദേശിക കമ്പനിയുടെ വിലാസം നൽകും.
1828,7479826979332840810.wav,'ഹോസ്റ്റൈൽ പരിതസ്ഥിതി കോഴ്‌സിന്' ഇന്റർനെറ്റിൽ തിരയുന്നത് ഒരുപക്ഷെ ഒരു പ്രാദേശിക കമ്പനിയുടെ വിലാസം നൽകും.
1876,1583790825211694031.wav,രാജ്യത്ത് നാശനഷ്‌ടങ്ങളൊന്നും റിപ്പോർട്ട് ചെയ്യപ്പെട്ടിട്ടില്ലെന്ന് നോർത്തേൺ മരിയാനാസ് എമർജൻസി മാനേജ്‌മെന്റ് ഓഫീസ് അറിയിച്ചു.
1876,12920666161680220354.wav,രാജ്യത്ത് നാശനഷ്‌ടങ്ങളൊന്നും റിപ്പോർട്ട് ചെയ്യപ്പെട്ടിട്ടില്ലെന്ന് നോർത്തേൺ മരിയാനാസ് എമർജൻസി മാനേജ്‌മെന്റ് ഓഫീസ് അറിയിച്ചു.
1876,8360368467573965931.wav,രാജ്യത്ത് നാശനഷ്‌ടങ്ങളൊന്നും റിപ്പോർട്ട് ചെയ്യപ്പെട്ടിട്ടില്ലെന്ന് നോർത്തേൺ മരിയാനാസ് എമർജൻസി മാനേജ്‌മെന്റ് ഓഫീസ് അറിയിച്ചു.
1943,16892552866321025450.wav,ടെൻഷൻ കുറയുമ്പോൾ ജീവിതത്തോടുള്ള അഭിനിവേശം കൂടുതൽ പോസിറ്റീവാകുന്നു. ഓരോ വ്യക്തിക്കും കേവല സമാധാനവും സംതൃപ്തിയും കണ്ടെത്താനുള്ള കഴിവുണ്ട്.
1943,4503709718296156410.wav,ടെൻഷൻ കുറയുമ്പോൾ ജീവിതത്തോടുള്ള അഭിനിവേശം കൂടുതൽ പോസിറ്റീവാകുന്നു. ഓരോ വ്യക്തിക്കും കേവല സമാധാനവും സംതൃപ്തിയും കണ്ടെത്താനുള്ള കഴിവുണ്ട്.
1943,11801151616731198580.wav,ടെൻഷൻ കുറയുമ്പോൾ ജീവിതത്തോടുള്ള അഭിനിവേശം കൂടുതൽ പോസിറ്റീവാകുന്നു. ഓരോ വ്യക്തിക്കും കേവല സമാധാനവും സംതൃപ്തിയും കണ്ടെത്താനുള്ള കഴിവുണ്ട്.
1743,9401918891877578487.wav,"സാങ്കേതികമായ പ്രതിജ്ഞാബദ്ധത സാധാരണ 2 ആശയങ്ങള്‍ പങ്കുവെയ്ക്കുന്നു: അതായത് സാങ്കേതികവിദ്യയുടെ വികസനം തന്നെ സാംസ്കാരികവും രാഷ്ട്രീയവുമായ സ്വാധീനങ്ങള്‍ക്ക് അതീതമാണെന്നും സാങ്കേതികവിദ്യ അതിനുപകരമായി സമൂഹത്തിന്‍റെ അന്തര്‍ലീനവും, പൊതുവെ ശീലിപ്പിക്കപ്പെട്ടതുമാണ്‌."
1743,16586446565729711024.wav,"സാങ്കേതികമായ പ്രതിജ്ഞാബദ്ധത സാധാരണ 2 ആശയങ്ങള്‍ പങ്കുവെയ്ക്കുന്നു: അതായത് സാങ്കേതികവിദ്യയുടെ വികസനം തന്നെ സാംസ്കാരികവും രാഷ്ട്രീയവുമായ സ്വാധീനങ്ങള്‍ക്ക് അതീതമാണെന്നും സാങ്കേതികവിദ്യ അതിനുപകരമായി സമൂഹത്തിന്‍റെ അന്തര്‍ലീനവും, പൊതുവെ ശീലിപ്പിക്കപ്പെട്ടതുമാണ്‌."
1743,233663191488250333.wav,"സാങ്കേതികമായ പ്രതിജ്ഞാബദ്ധത സാധാരണ 2 ആശയങ്ങള്‍ പങ്കുവെയ്ക്കുന്നു: അതായത് സാങ്കേതികവിദ്യയുടെ വികസനം തന്നെ സാംസ്കാരികവും രാഷ്ട്രീയവുമായ സ്വാധീനങ്ങള്‍ക്ക് അതീതമാണെന്നും സാങ്കേതികവിദ്യ അതിനുപകരമായി സമൂഹത്തിന്‍റെ അന്തര്‍ലീനവും, പൊതുവെ ശീലിപ്പിക്കപ്പെട്ടതുമാണ്‌."
1990,4221265016374905012.wav,"വിദ്യാർത്ഥികളുടെ രചന മെച്ചപ്പെടുത്തുന്നതിനും ബ്ലോഗുകൾക്ക് സാധിക്കും. വിദ്യാർത്ഥികൾ പലപ്പോഴും അലസമായ വ്യാകരണവും സ്‌പെല്ലിംഗും  ഉപയോഗിച്ച് അവരുടെ ബ്ലോഗിലെ എഴുത്ത്  തുടങ്ങുമ്പോൾ, പ്രേക്ഷകരുടെ സാന്നിധ്യം അത് പൊതുവെ മാറ്റാറുണ്ട്."
1990,1052387600293027010.wav,"വിദ്യാർത്ഥികളുടെ രചന മെച്ചപ്പെടുത്തുന്നതിനും ബ്ലോഗുകൾക്ക് സാധിക്കും. വിദ്യാർത്ഥികൾ പലപ്പോഴും അലസമായ വ്യാകരണവും സ്‌പെല്ലിംഗും  ഉപയോഗിച്ച് അവരുടെ ബ്ലോഗിലെ എഴുത്ത്  തുടങ്ങുമ്പോൾ, പ്രേക്ഷകരുടെ സാന്നിധ്യം അത് പൊതുവെ മാറ്റാറുണ്ട്."
1990,11144728244569762994.wav,"വിദ്യാർത്ഥികളുടെ രചന മെച്ചപ്പെടുത്തുന്നതിനും ബ്ലോഗുകൾക്ക് സാധിക്കും. വിദ്യാർത്ഥികൾ പലപ്പോഴും അലസമായ വ്യാകരണവും സ്‌പെല്ലിംഗും  ഉപയോഗിച്ച് അവരുടെ ബ്ലോഗിലെ എഴുത്ത്  തുടങ്ങുമ്പോൾ, പ്രേക്ഷകരുടെ സാന്നിധ്യം അത് പൊതുവെ മാറ്റാറുണ്ട്."
1960,12495112734364863351.wav,"അദ്ദേഹത്തിന്റെ പ്രായം ഏതാണ്ട് 20-കളിൽ ആയിരുന്നു. ""ഈ ദാരുണമായ അപകടത്തിൽ ഞാൻ അവിടെ സന്നിഹിതമോ നേരിട്ട് ഉൾപ്പെട്ടിരിക്കുകയോ ഇല്ലെങ്കിലും എന്റെ ചിന്തകളും പ്രാർത്ഥനകളും ഇരയുടെ കുടുംബത്തോടൊപ്പമുണ്ട്"", ഒരു പ്രസ്താവനയിൽ ബീബർ പറഞ്ഞു."
1960,11304755698891966763.wav,"അദ്ദേഹത്തിന്റെ പ്രായം ഏതാണ്ട് 20-കളിൽ ആയിരുന്നു. ""ഈ ദാരുണമായ അപകടത്തിൽ ഞാൻ അവിടെ സന്നിഹിതമോ നേരിട്ട് ഉൾപ്പെട്ടിരിക്കുകയോ ഇല്ലെങ്കിലും എന്റെ ചിന്തകളും പ്രാർത്ഥനകളും ഇരയുടെ കുടുംബത്തോടൊപ്പമുണ്ട്"", ഒരു പ്രസ്താവനയിൽ ബീബർ പറഞ്ഞു."
1960,2757234863292822117.wav,"അദ്ദേഹത്തിന്റെ പ്രായം ഏതാണ്ട് 20-കളിൽ ആയിരുന്നു. ""ഈ ദാരുണമായ അപകടത്തിൽ ഞാൻ അവിടെ സന്നിഹിതമോ നേരിട്ട് ഉൾപ്പെട്ടിരിക്കുകയോ ഇല്ലെങ്കിലും എന്റെ ചിന്തകളും പ്രാർത്ഥനകളും ഇരയുടെ കുടുംബത്തോടൊപ്പമുണ്ട്"", ഒരു പ്രസ്താവനയിൽ ബീബർ പറഞ്ഞു."
1722,9068408869106146703.wav,53 വയസുകാരനായ ക്യൂമോ ഈ വർഷം ആദ്യം ഗവർണറായി ചുമതല ഏൽക്കുകയും സ്വവർഗ വിവാഹം നിയമവിധേയമാക്കുന്ന ബില്ലിൽ കഴിഞ്ഞ മാസം ഒപ്പ് വയ്ക്കുകയും ചെയ്തു.
1722,10270044487424671525.wav,53 വയസുകാരനായ ക്യൂമോ ഈ വർഷം ആദ്യം ഗവർണറായി ചുമതല ഏൽക്കുകയും സ്വവർഗ വിവാഹം നിയമവിധേയമാക്കുന്ന ബില്ലിൽ കഴിഞ്ഞ മാസം ഒപ്പ് വയ്ക്കുകയും ചെയ്തു.
1722,11072451921522310827.wav,53 വയസുകാരനായ ക്യൂമോ ഈ വർഷം ആദ്യം ഗവർണറായി ചുമതല ഏൽക്കുകയും സ്വവർഗ വിവാഹം നിയമവിധേയമാക്കുന്ന ബില്ലിൽ കഴിഞ്ഞ മാസം ഒപ്പ് വയ്ക്കുകയും ചെയ്തു.
1737,7450838169772873066.wav,പ്രൈഡ്സ് എന്ന് വിളിക്കുന്ന വലിയ കൂട്ടങ്ങളിലായി താമസിക്കുന്ന ഏറ്റവും അധികം പരാസ്പരാശ്രിതരായ പൂച്ചകൾ ആണ് സിംഹങ്ങൾ.
1737,13393235467307424152.wav,പ്രൈഡ്സ് എന്ന് വിളിക്കുന്ന വലിയ കൂട്ടങ്ങളിലായി താമസിക്കുന്ന ഏറ്റവും അധികം പരാസ്പരാശ്രിതരായ പൂച്ചകൾ ആണ് സിംഹങ്ങൾ.
1737,17316506634646660722.wav,പ്രൈഡ്സ് എന്ന് വിളിക്കുന്ന വലിയ കൂട്ടങ്ങളിലായി താമസിക്കുന്ന ഏറ്റവും അധികം പരാസ്പരാശ്രിതരായ പൂച്ചകൾ ആണ് സിംഹങ്ങൾ.
1889,2688958224948220998.wav,"അത് നമുക്ക് ട്രെയിൻ, കാർ, കൂടാതെ ഒരുപാട് ഇതര ഗതാഗത ഉപായങ്ങൾ കൊണ്ടുത്തന്നു."
1889,1317636317298783952.wav,"അത് നമുക്ക് ട്രെയിൻ, കാർ, കൂടാതെ ഒരുപാട് ഇതര ഗതാഗത ഉപായങ്ങൾ കൊണ്ടുത്തന്നു."
1889,4061858453176463008.wav,"അത് നമുക്ക് ട്രെയിൻ, കാർ, കൂടാതെ ഒരുപാട് ഇതര ഗതാഗത ഉപായങ്ങൾ കൊണ്ടുത്തന്നു."
1933,1107955187286300552.wav,"അവസാനം,   കീടങ്ങൾ,  എലികൾ, പല്ലികൾ, പക്ഷികൾ തുടങ്ങിയ ഇരകളെ ആഹാരമാക്കുന്ന   ധാരാളം പൂച്ചക്കുട്ടികൾ അവിടെ  ഉണ്ടായിരുന്നു ( ഓമനിച്ചു വളർത്തുന്നവ ഉൾപ്പടെ) ."
1933,13929107917846018105.wav,"അവസാനം,   കീടങ്ങൾ,  എലികൾ, പല്ലികൾ, പക്ഷികൾ തുടങ്ങിയ ഇരകളെ ആഹാരമാക്കുന്ന   ധാരാളം പൂച്ചക്കുട്ടികൾ അവിടെ  ഉണ്ടായിരുന്നു ( ഓമനിച്ചു വളർത്തുന്നവ ഉൾപ്പടെ) ."
