codes,wav_codes,transcript
1710,10091865511836705390.wav,"Wiiki ewedde, METI yalangirira nti apo yali etegezeza nti mu bintu ebikyamuse ebiwerera ddala 34, nga kino kampuni yakiyise “butaba nabwegendeereza.”"
1710,13225770540834635809.wav,"Wiiki ewedde, METI yalangirira nti apo yali etegezeza nti mu bintu ebikyamuse ebiwerera ddala 34, nga kino kampuni yakiyise “butaba nabwegendeereza.”"
1859,11890342161622776349.wav,"Nga emyaka gy'edda ginaatera okuggwako ensi z'abazungu zatandika omusono gwazo. Emu ku nkulaakulanya ekyasinze mu biseera ebyo, abantu baatandika okukozesa amappeesa okusiba engoye."
1859,2844397821162123242.wav,"Nga emyaka gy'edda ginaatera okuggwako ensi z'abazungu zatandika omusono gwazo. Emu ku nkulaakulanya ekyasinze mu biseera ebyo, abantu baatandika okukozesa amappeesa okusiba engoye."
1736,1560185738519982467.wav,Ronaldo Mendoza yakubye emundu ye eya M16 eri omulambuzi.
1666,6436051087011451415.wav,Wandyaggadde okwebuuza ku gavumenti naye okuwabulwa kwabwe kwa batuuze baabwe .
1666,11110244976484110908.wav,Wandyaggadde okwebuuza ku gavumenti naye okuwabulwa kwabwe kwa batuuze baabwe .
1666,2477780586179531211.wav,Wandyaggadde okwebuuza ku gavumenti naye okuwabulwa kwabwe kwa batuuze baabwe .
1837,14988320932424603394.wav,Abakiririza mu nkyuukakyuuka y’okudamu okuzimba batunuulidennyo okudamu okugaba konturakita eri abateberezebwa okubeera mu Washington munda.
1837,7171511441771433175.wav,Abakiririza mu nkyuukakyuuka y’okudamu okuzimba batunuulidennyo okudamu okugaba konturakita eri abateberezebwa okubeera mu Washington munda.
2002,13580192222085294126.wav,Kino kijja kuganya abazanyi okufuga ebikolwa n'entambula mu mizannyo gya vidiyo nga batambuza ekyuuma mu bbanga.
2002,507434654394253831.wav,Kino kijja kuganya abazanyi okufuga ebikolwa n'entambula mu mizannyo gya vidiyo nga batambuza ekyuuma mu bbanga.
1909,13989892178214169806.wav,"Obubondo obulowoozebwa bukolebwa ku mitindo gy’okuwangula nga obubondo obwaddala, naye waliwo enjawulo ezirabika."
1909,16412978917820369365.wav,"Obubondo obulowoozebwa bukolebwa ku mitindo gy’okuwangula nga obubondo obwaddala, naye waliwo enjawulo ezirabika."
1680,2992287090121825109.wav,"Omudusi eyewumbye esobola okulinya (newankubadde si bulungi), okuwuga, okufuna distance empanvu era n’esiika emirundi mingi ge manyi g’omuntu omumalirivu."
1680,8667681868891888949.wav,"Omudusi eyewumbye esobola okulinya (newankubadde si bulungi), okuwuga, okufuna distance empanvu era n’esiika emirundi mingi ge manyi g’omuntu omumalirivu."
1765,14753895680112117617.wav,"Oluvanyuma lwomusingi gwa Asuncion mu 1537, Paraguay esobodde okukuuma ekikula kyayo nebijogerako."
1765,5294825724236953372.wav,"Oluvanyuma lwomusingi gwa Asuncion mu 1537, Paraguay esobodde okukuuma ekikula kyayo nebijogerako."
1799,14894172828602847591.wav,"Okussukka omukolo gw’olunaku lwa Mukasa, Carpanedo yeetaba mu mbiro bbiri eza abawanguzi."
1767,10671624951761063380.wav,"Kino kiwaayo omukisa omulungi okulaba Aurora Borealis, nga engulu bwerija okubeera eridugavu oba oli awo n’okusingawo okwetoloola esaawa."
1767,11454989972566446493.wav,"Kino kiwaayo omukisa omulungi okulaba Aurora Borealis, nga engulu bwerija okubeera eridugavu oba oli awo n’okusingawo okwetoloola esaawa."
1767,370146451206076408.wav,"Kino kiwaayo omukisa omulungi okulaba Aurora Borealis, nga engulu bwerija okubeera eridugavu oba oli awo n’okusingawo okwetoloola esaawa."
1925,14859302063452868586.wav,"Omulimo ogwakoleddwa okusinga gwabadde mu buwandiike, naye pulogulaamu yabadde mpadiike okuyitimula ebyazuuliddwa okuva mu Sagittarius galaxy."
1925,4395942124437696550.wav,"Omulimo ogwakoleddwa okusinga gwabadde mu buwandiike, naye pulogulaamu yabadde mpadiike okuyitimula ebyazuuliddwa okuva mu Sagittarius galaxy."
1836,1483233781414685374.wav,"Abantu babadde bamanyi ku kemiko ezenjawulo okugeza zaabu, feeza, n’amanda mu bunji, nga bino byonna bisobola okubeera nga bigibwa mu butonde mu bujjuvu bwabyo ate nga byangu bya kusima n’ebikozesebwa ebya bulijjo."
1667,2623960907907962878.wav,"Okutwaliz’awamu, empisa za milundi ebiri ziyinza okuvayo ng’abameja bakulembera abantu. Esoka kwe kugezako okubera omu ku basajja oba okubera abawala."
1667,18121702363971561175.wav,"Okutwaliz’awamu, empisa za milundi ebiri ziyinza okuvayo ng’abameja bakulembera abantu. Esoka kwe kugezako okubera omu ku basajja oba okubera abawala."
1945,9169150666890675333.wav,Casablanca kyekifo ekikyasinze okunyuma okugulamu ebintu mu Morocco yonna.
1945,10949413056509544730.wav,Casablanca kyekifo ekikyasinze okunyuma okugulamu ebintu mu Morocco yonna.
1967,82543700818941706.wav,Layton yali yasaba wabelewo enkyukakyuka mu tekka ly’obutondde mu lukuungana ne sabaminisita ng’asaba baddemu okulyekenenya
1967,8026300067631381187.wav,Layton yali yasaba wabelewo enkyukakyuka mu tekka ly’obutondde mu lukuungana ne sabaminisita ng’asaba baddemu okulyekenenya
1967,1585466320218936220.wav,Layton yali yasaba wabelewo enkyukakyuka mu tekka ly’obutondde mu lukuungana ne sabaminisita ng’asaba baddemu okulyekenenya
1936,18221413395779303338.wav,"Perry yagamba nti ajja “kudda e Texas okufuna ebyava mu kiro ky'okulonda, okulaba oba nsobola okweyongerayo mu lwokaano luno”, naye oluvanyuma yagamba nti ajja kusigala mu lwokaano era avuganye mu kulonda kwa South Calorina nga 21, Gatonya."
1936,5276652401456125208.wav,"Perry yagamba nti ajja “kudda e Texas okufuna ebyava mu kiro ky'okulonda, okulaba oba nsobola okweyongerayo mu lwokaano luno”, naye oluvanyuma yagamba nti ajja kusigala mu lwokaano era avuganye mu kulonda kwa South Calorina nga 21, Gatonya."
1723,117913165456638517.wav,"Amaato wegawumulila kekafo akatamanyidwa naval weyatuuka nga amaato omusanvu okava e Germany, US, ne Britain gagaanyi okuvaayo."
1825,12713266062746750512.wav,Bw'oba oyagala ku sembera awali ekikolwa olina okuyingira nga bukyaali okufuna ekifo ewokuwumulira ekirilanye enyimba.
1825,181386523747002417.wav,Bw'oba oyagala ku sembera awali ekikolwa olina okuyingira nga bukyaali okufuna ekifo ewokuwumulira ekirilanye enyimba.
1900,4260127790179440922.wav,"Eky’amazima, sikyangu n’olumu newekyandibadde nti waliyo amanyi nti gyekiri. Kasita kiyingiya mu mpuku, kyebonga."
1788,15211775329154207211.wav,Abakola obukodyo mu Amerika bawagidde ebbaluwa y’akakiiko ka United States Olympics era ne bakkiriza obweetaavu bw’abakola obukodyo okuwagira obutonde obubeerekamu ku lwa bannamizanyo abalala
1788,9869007116629121792.wav,Abakola obukodyo mu Amerika bawagidde ebbaluwa y’akakiiko ka United States Olympics era ne bakkiriza obweetaavu bw’abakola obukodyo okuwagira obutonde obubeerekamu ku lwa bannamizanyo abalala
1872,1287860330695422211.wav,"Mubiseera byokulwanilira amefuga ebyategekebwa ekibiina kya May, olukungaana Lwe ddembe mu kibuga lwavaamu okutta kwa chief omukulu enyo Tupua Tamasese Lealcfi III."
1872,9253850880334434267.wav,"Mubiseera byokulwanilira amefuga ebyategekebwa ekibiina kya May, olukungaana Lwe ddembe mu kibuga lwavaamu okutta kwa chief omukulu enyo Tupua Tamasese Lealcfi III."
1999,9730756801028012957.wav,Mumwaka gwona ogwa 1960 Brzezinski yakolera John F. Kennedy nga omuwabuzi we oluvannyuma adiminstration ya Lyndon B. Johnson.
1999,17848098869194634450.wav,Mumwaka gwona ogwa 1960 Brzezinski yakolera John F. Kennedy nga omuwabuzi we oluvannyuma adiminstration ya Lyndon B. Johnson.
1999,8500218485419499183.wav,Mumwaka gwona ogwa 1960 Brzezinski yakolera John F. Kennedy nga omuwabuzi we oluvannyuma adiminstration ya Lyndon B. Johnson.
1922,17259945557088135988.wav,"Era ddala waliwo ebinyonyolwa mu bukulisitaayo olwobuwangwa buno, naye era ddala kisobola okubeera sepulingi yabatanafuuka bakirisitu oba abebyokuzaala."
1922,14791767894144264112.wav,"Era ddala waliwo ebinyonyolwa mu bukulisitaayo olwobuwangwa buno, naye era ddala kisobola okubeera sepulingi yabatanafuuka bakirisitu oba abebyokuzaala."
1922,14744031462224182212.wav,"Era ddala waliwo ebinyonyolwa mu bukulisitaayo olwobuwangwa buno, naye era ddala kisobola okubeera sepulingi yabatanafuuka bakirisitu oba abebyokuzaala."
1907,3608159550514463383.wav,"Oluvanyuma lwokugwawo kw’obulumbaganyi, Bungereza yateekawo omusale gw’amajje ga Germany."
1670,17351601471433985233.wav,"Eneyisa yabwe eya thamo teteredde nga empuku ennene ezo kunsi ezikuma ebugumu erisamusamu, naye ky’omudiringanwa mu binnya ebiwanvu eby’omutaka, Glen clushing owa United States Geological Survey (USGS) yagamba nti timu ya Astrogeology naba Ssetendekero ya Northern Arizona abasangibwa mu Flagstaff, Arizona.ll”"
1670,4627563771896245302.wav,"Eneyisa yabwe eya thamo teteredde nga empuku ennene ezo kunsi ezikuma ebugumu erisamusamu, naye ky’omudiringanwa mu binnya ebiwanvu eby’omutaka, Glen clushing owa United States Geological Survey (USGS) yagamba nti timu ya Astrogeology naba Ssetendekero ya Northern Arizona abasangibwa mu Flagstaff, Arizona.ll”"
1670,6476896004706873558.wav,"Eneyisa yabwe eya thamo teteredde nga empuku ennene ezo kunsi ezikuma ebugumu erisamusamu, naye ky’omudiringanwa mu binnya ebiwanvu eby’omutaka, Glen clushing owa United States Geological Survey (USGS) yagamba nti timu ya Astrogeology naba Ssetendekero ya Northern Arizona abasangibwa mu Flagstaff, Arizona.ll”"
1709,17769858209071422717.wav,Alipoota evumirira nnyo kumpi buli kantu akasalibwawo abakungu eri Iraq era ewabula nti enkyusakyusa yetaagisa.
1709,16638101008654221431.wav,Alipoota evumirira nnyo kumpi buli kantu akasalibwawo abakungu eri Iraq era ewabula nti enkyusakyusa yetaagisa.
1709,5485971255807700885.wav,Alipoota evumirira nnyo kumpi buli kantu akasalibwawo abakungu eri Iraq era ewabula nti enkyusakyusa yetaagisa.
1687,2894104263654942602.wav,Okusosolwa n’okugatika ebintu ebikyuusakyuusa wakati wenjuuyi zombie mu byaasa byombi.
1687,8152942679680534961.wav,Okusosolwa n’okugatika ebintu ebikyuusakyuusa wakati wenjuuyi zombie mu byaasa byombi.
1756,2985615644357219820.wav,"Ekikerezi ku ssande omukulembeze wa Amerika Donald Trump, mu sitaatimenti eyaweredwayo okuyita mumuwandiis wamawulire, yalangiridde amajje ga Amerika gatandike okuva mu Syria."
1756,11646005912666546158.wav,"Ekikerezi ku ssande omukulembeze wa Amerika Donald Trump, mu sitaatimenti eyaweredwayo okuyita mumuwandiis wamawulire, yalangiridde amajje ga Amerika gatandike okuva mu Syria."
1860,16121775799771596051.wav,Yafisi ya gavana yalanze nti kkumi n’amwenda kw’abo abakoseddwa babade basilikale ba polisi..
1931,9986301020425900179.wav,"Enkola eno etera kweyambisibwa okutambuza ebyamaguzi, ngamuno mwemuli nebyokunyumirwa, era nebitundu ebitalina byetaago bya yitintaneti byamaloboozi."
1931,4856345879371690573.wav,"Enkola eno etera kweyambisibwa okutambuza ebyamaguzi, ngamuno mwemuli nebyokunyumirwa, era nebitundu ebitalina byetaago bya yitintaneti byamaloboozi."
1805,13896622397384863472.wav,"Scotturb busi 403 etabula buli lunaku okugenda e Sintra, n’ewumula ku Cabo da Roca."
1805,13252349584860262701.wav,"Scotturb busi 403 etabula buli lunaku okugenda e Sintra, n’ewumula ku Cabo da Roca."
1876,6802493738563869759.wav,Abomumambuka ga Mariana muwofiisi yebigwabitalaze yagambye nti tewabadewo buvune bwonna bwalopedwa mu nsi yonna.
1876,6641710068675203241.wav,Abomumambuka ga Mariana muwofiisi yebigwabitalaze yagambye nti tewabadewo buvune bwonna bwalopedwa mu nsi yonna.
1848,5013768398183346069.wav,"Bomu y’omumotoka yabwatuse kukitebe kya Police mu Gaziantep, Yurkey jjo kumakya neta abasirikale ba Police babiri nerumya abantu abalala abasoba mu makumi abbiri."
1848,11786292314092535819.wav,"Bomu y’omumotoka yabwatuse kukitebe kya Police mu Gaziantep, Yurkey jjo kumakya neta abasirikale ba Police babiri nerumya abantu abalala abasoba mu makumi abbiri."
1902,15779303185427022797.wav,Mu kusooka yali ajjanjabibwa ku ddwaliro lya James Paget mu Great Yarmouth.
1902,11535149450427695069.wav,Mu kusooka yali ajjanjabibwa ku ddwaliro lya James Paget mu Great Yarmouth.
1902,3099509379443464117.wav,Mu kusooka yali ajjanjabibwa ku ddwaliro lya James Paget mu Great Yarmouth.
1768,7436610015035618882.wav,Ebizimbe ebisinga ku mabbali g’ekizimbe bidabirizidwa okusobola okuwa abalambuze ekirowoozo nga bwe byali bifaanana edda.
1768,4298334978788620153.wav,Ebizimbe ebisinga ku mabbali g’ekizimbe bidabirizidwa okusobola okuwa abalambuze ekirowoozo nga bwe byali bifaanana edda.
1768,15029660961092338376.wav,Ebizimbe ebisinga ku mabbali g’ekizimbe bidabirizidwa okusobola okuwa abalambuze ekirowoozo nga bwe byali bifaanana edda.
1705,13119025980315656386.wav,"Nga 15 Ogwomunaana 1940, abalabe balumba amaserengeta ga bufulansa, olulumba lwayitibwa “kikwekweto Dragoon”."
1705,7016349940489250492.wav,"Nga 15 Ogwomunaana 1940, abalabe balumba amaserengeta ga bufulansa, olulumba lwayitibwa “kikwekweto Dragoon”."
1686,17439729138606821628.wav,"Nekyavaamu, omutendera gw'ekitongole ekikolera awamu okuwangula ebiziyiza kisobola okutuusa Ku mutendera omupya ogw'okuyiiya okuwereza obwetaavu bw'omuguzi."
1686,6540349253007214641.wav,"Nekyavaamu, omutendera gw'ekitongole ekikolera awamu okuwangula ebiziyiza kisobola okutuusa Ku mutendera omupya ogw'okuyiiya okuwereza obwetaavu bw'omuguzi."
1686,9129874099258329372.wav,"Nekyavaamu, omutendera gw'ekitongole ekikolera awamu okuwangula ebiziyiza kisobola okutuusa Ku mutendera omupya ogw'okuyiiya okuwereza obwetaavu bw'omuguzi."
1719,8145359729942555539.wav,"Embeera y’obudde embi kye kigambo ekikozesebwa ku budde nga butabuse nga busubirwa okukola obuvune , okutankula ebintu, wamu n’okufiirwa obulamu."
1719,9896208736218834753.wav,"Embeera y’obudde embi kye kigambo ekikozesebwa ku budde nga butabuse nga busubirwa okukola obuvune , okutankula ebintu, wamu n’okufiirwa obulamu."
1719,15701472204328544127.wav,"Embeera y’obudde embi kye kigambo ekikozesebwa ku budde nga butabuse nga busubirwa okukola obuvune , okutankula ebintu, wamu n’okufiirwa obulamu."
1929,6756857849484226761.wav,"Del Potro yalina omukisa ogwamangu mu mulundi ogwokubiri, naye era baali beetaaga akabonero akasalawo webaatuka bombi ku bubonero 6-6."
1929,4449541645891635808.wav,"Del Potro yalina omukisa ogwamangu mu mulundi ogwokubiri, naye era baali beetaaga akabonero akasalawo webaatuka bombi ku bubonero 6-6."
1929,14121560984281181416.wav,"Del Potro yalina omukisa ogwamangu mu mulundi ogwokubiri, naye era baali beetaaga akabonero akasalawo webaatuka bombi ku bubonero 6-6."
1818,6148320866426465956.wav,Abantu bayinza obutakilowoozako nti obugumiikiriza n’okutegeragana bikulu nyo eri abo abatambuze abada eka.
1818,11938870870593409599.wav,Abantu bayinza obutakilowoozako nti obugumiikiriza n’okutegeragana bikulu nyo eri abo abatambuze abada eka.
1818,16955417745685720643.wav,Abantu bayinza obutakilowoozako nti obugumiikiriza n’okutegeragana bikulu nyo eri abo abatambuze abada eka.
1919,13051374413068456827.wav,Ekibuga era wewasinzirwa okulinya olusozi Nyiragongo oluwanzi lwomuliro awamu n’okulambula ku mazike okw’emiwendo emisaamusaamu mu Afirika.
1663,12722202688815409958.wav,"Ekiko kye Cochamó - Chile's ekyakabi okuwalampa, kimanyidwa nga Yosemite mu South America, ngamulimu amayinja agenjawulo agekika kya granite n'ebisenge ebinene n'olwazi."
1663,9317639550876533905.wav,"Ekiko kye Cochamó - Chile's ekyakabi okuwalampa, kimanyidwa nga Yosemite mu South America, ngamulimu amayinja agenjawulo agekika kya granite n'ebisenge ebinene n'olwazi."
1699,2038748678063030142.wav,"Bishkek yayogedwako ngagenda mu mbeera yokuba ngatebagoberrera mateeka okuva ewomulabi omu, ngobubinja bwabantu beetoloola ensi era nebasaalako amaduuka agatunda ebintu ebikozesebwa omuntu wabulijjo."
1992,8063250893763572796.wav,"Ekigambo safari mululimi olwa bulijjo kwe kutambula egendo empanvu okulaba ebisolo ebyenjawulo mu afirika,naddala mu bintu eya kilagala."
1963,13836011869486496061.wav,"Okugolola engoye ezitakaze burungi kiziyamba okukala. Wooteri ezisinga zirina ppaasi nekigololerwako ngakisobola okweyazikibwa, newankubadde ngomu taliimu mu kisenge."
1963,6138072219303324328.wav,"Okugolola engoye ezitakaze burungi kiziyamba okukala. Wooteri ezisinga zirina ppaasi nekigololerwako ngakisobola okweyazikibwa, newankubadde ngomu taliimu mu kisenge."
1668,17590201225168110931.wav,Kyalibade kyamugaso okugula Wild Card eyingiza mu bibangirize bye eby'obutonde ebimu mu South Africa oba byonna mu South Africa.
1668,13853158521123563866.wav,Kyalibade kyamugaso okugula Wild Card eyingiza mu bibangirize bye eby'obutonde ebimu mu South Africa oba byonna mu South Africa.
1668,7768092447546801219.wav,Kyalibade kyamugaso okugula Wild Card eyingiza mu bibangirize bye eby'obutonde ebimu mu South Africa oba byonna mu South Africa.
1971,8459075107035372462.wav,"Omuyaga ogwamaanyi, kibuyaga, obunyogovu obuyitiridde, n’omuliro byebimu ku ngeri era ebiva mu mbeera y’obudde embi nga bwekiri ku nkuba eyamaanyi, kikunta, omuzira n’obunyogovu."
1971,2937809588282979801.wav,"Omuyaga ogwamaanyi, kibuyaga, obunyogovu obuyitiridde, n’omuliro byebimu ku ngeri era ebiva mu mbeera y’obudde embi nga bwekiri ku nkuba eyamaanyi, kikunta, omuzira n’obunyogovu."
1772,16061673114010299107.wav,"Nolwekyo, kitebelezebwa nti obubonero bwayongerwako nga eky'okulamba."
1987,3256922104494611057.wav,"Akabenje kaguddewo eyo waggulu mu nsozi, ate nga kisuubirizibwa nti ke kaaavuddeko omuliro omukambwe."
1987,15501123884998618559.wav,"Akabenje kaguddewo eyo waggulu mu nsozi, ate nga kisuubirizibwa nti ke kaaavuddeko omuliro omukambwe."
1987,17774536536653552600.wav,"Akabenje kaguddewo eyo waggulu mu nsozi, ate nga kisuubirizibwa nti ke kaaavuddeko omuliro omukambwe."
1689,10602370505968360295.wav,"Bulaaya ssemazinga ntonotono naye elina ensi ezirina obwetwaze nnyingi. Mu mbeera ezabulijjo, okutambulira mu nsi eziwerako kibeera kitegeeza oteekedwa okuyita mu kusaba visa nabakwasaganya pasipoota enfunda eziwerako."
1689,17064906230391886766.wav,"Bulaaya ssemazinga ntonotono naye elina ensi ezirina obwetwaze nnyingi. Mu mbeera ezabulijjo, okutambulira mu nsi eziwerako kibeera kitegeeza oteekedwa okuyita mu kusaba visa nabakwasaganya pasipoota enfunda eziwerako."
1956,2408160094188494449.wav,Okukozzesa meeli okutambuzza ebyamaguzi y’engeri ekyasinze okubera enungi okutambuzza abantu n’ebintu ku maazi.
1956,15361330655036542573.wav,Okukozzesa meeli okutambuzza ebyamaguzi y’engeri ekyasinze okubera enungi okutambuzza abantu n’ebintu ku maazi.
1980,15672988444490570468.wav,"Eky’ennaku,okuyiga amateeka g’okunguudo kuzibu kubanga en’eyisa yaba deleeva tosobola kugitebereza n’okugikakasa kikumi kukikumi."
1980,12859946681796512245.wav,"Eky’ennaku,okuyiga amateeka g’okunguudo kuzibu kubanga en’eyisa yaba deleeva tosobola kugitebereza n’okugikakasa kikumi kukikumi."
1976,1359388928860824680.wav,"Abazanyi baawakati, Sachin, Tendulkar ne Rahul Dravid, bazanye bulungi ne bakalo ekimu kya omukwano."
1838,6764690520905252280.wav,Pilamiidi eyamaanyi eye Giza yeyokka kubyewunyiisa omusaanvu ekyayimiridde n’olwaleero.
1838,970653222300264145.wav,Pilamiidi eyamaanyi eye Giza yeyokka kubyewunyiisa omusaanvu ekyayimiridde n’olwaleero.
1838,11425017786252510789.wav,Pilamiidi eyamaanyi eye Giza yeyokka kubyewunyiisa omusaanvu ekyayimiridde n’olwaleero.
1764,8901721128853141151.wav,Ennamba y’abantu abaabaddewo yabadde nnenne nyo nti tekyaasobose buli muntu okutuuka ku kuziika mu St. Peter's Square.
1764,8593901534453254051.wav,Ennamba y’abantu abaabaddewo yabadde nnenne nyo nti tekyaasobose buli muntu okutuuka ku kuziika mu St. Peter's Square.
1764,3245185587377928919.wav,Ennamba y’abantu abaabaddewo yabadde nnenne nyo nti tekyaasobose buli muntu okutuuka ku kuziika mu St. Peter's Square.
1953,11673576225750741522.wav,Bamwongeddeyo ppaka ku ddwaliro lya Addenbrooke’s mu Cambridge.
1953,18286257423130706540.wav,Bamwongeddeyo ppaka ku ddwaliro lya Addenbrooke’s mu Cambridge.
1953,14917568253870517135.wav,Bamwongeddeyo ppaka ku ddwaliro lya Addenbrooke’s mu Cambridge.
1795,3871371524092970197.wav,"Okuva mu 1988, esanduuke z’obululu zirina okubeera nga zitangaala okusobozesa abalonzi n'abalondoola eby’okulonda okulaba nti tewali bbaasa zigiddemu nga okulonda kutandika era nti tewali bbaasa zongedwaamu okujjako ezo ez’abalonzi ezibaliddwa."
1795,13761376472033745819.wav,"Okuva mu 1988, esanduuke z’obululu zirina okubeera nga zitangaala okusobozesa abalonzi n'abalondoola eby’okulonda okulaba nti tewali bbaasa zigiddemu nga okulonda kutandika era nti tewali bbaasa zongedwaamu okujjako ezo ez’abalonzi ezibaliddwa."
1852,7564948499806990686.wav,"Enkozesa enungi eya Intaneeti “esobola okuwa amanyi abayizi okusobola okwekenenya n’okwetegerza” nga bayita mukudamu ebikozesebwa ku intaneti, abayizi basobola okunyonyola ekifo kyabwe mu mbeera y’abalala nga bwebawandiika nga okumenya endaba yabwe ey’ensonga (Oravec, 2002)."
1852,11222171509736634655.wav,"Enkozesa enungi eya Intaneeti “esobola okuwa amanyi abayizi okusobola okwekenenya n’okwetegerza” nga bayita mukudamu ebikozesebwa ku intaneti, abayizi basobola okunyonyola ekifo kyabwe mu mbeera y’abalala nga bwebawandiika nga okumenya endaba yabwe ey’ensonga (Oravec, 2002)."
1787,13151845075245623123.wav,Okuwandika kyekintu ekileta enkolagana okweyongelayo wakati w’abayizi mungeri esinga ekyanditusibwako mu masomero.
1779,8111245911010508646.wav,Okulangilira kwakoledwa nga Trump amaze okwogerela kusimu n’omukulembeze w’eTurkey Recep Tayyip Erdoğan.
1779,5271622912568191223.wav,Okulangilira kwakoledwa nga Trump amaze okwogerela kusimu n’omukulembeze w’eTurkey Recep Tayyip Erdoğan.
1779,8199030237985698772.wav,Okulangilira kwakoledwa nga Trump amaze okwogerela kusimu n’omukulembeze w’eTurkey Recep Tayyip Erdoğan.
1706,13462067054816079582.wav,"Ekkanisa nyingi ez’edda zitera okukola olumbe ku kiro kya Wamunyi nga wiikendi ya Ppasika, nga abantu bajaguza essawa weziwera mukaaga ezekiro okusobola okujaguza amazuukira ga Kiristo."
1858,17205074585598786639.wav,"Danielle Lantagne,omukugu w’ekitongole kya UN kukilwadde kinno agamba nti kyabalukawo lwabakuumadembe."
1708,13800934836727041302.wav,"Huhne alekulidde, ajja kubera nga asikilwa mu kabineti ne Ed Davey MP. Norman Lamb MP asubilwa okudda mu bigele bya minisita webyenfuna Job Davey ali okulekulira ekifo."
1708,10585049230628777163.wav,"Huhne alekulidde, ajja kubera nga asikilwa mu kabineti ne Ed Davey MP. Norman Lamb MP asubilwa okudda mu bigele bya minisita webyenfuna Job Davey ali okulekulira ekifo."
1924,5956460317531338749.wav,Abakazi bana ababadde bavuganya mu kibinja eky’abakazi ekya okuddukira ku muzira balemereddwa okumalako embiro zabwe atte 45 ku 117 ababadde mu misinde balemereddwa okufuna ekifo kyonna.
1924,16197303689527864173.wav,Abakazi bana ababadde bavuganya mu kibinja eky’abakazi ekya okuddukira ku muzira balemereddwa okumalako embiro zabwe atte 45 ku 117 ababadde mu misinde balemereddwa okufuna ekifo kyonna.
1903,15398972740985948893.wav,"Ebikola bwebiba nga bikozzesedwa bulungi mu kitongole, akuyiya n’amagezi ibera bijja kukola bulungi"
1903,14334170213825935650.wav,"Ebikola bwebiba nga bikozzesedwa bulungi mu kitongole, akuyiya n’amagezi ibera bijja kukola bulungi"
1903,9180057388697572668.wav,"Ebikola bwebiba nga bikozzesedwa bulungi mu kitongole, akuyiya n’amagezi ibera bijja kukola bulungi"
1889,18284980049813900869.wav,"Kituletedde eggaali y’omukka, emotoka, nebirala bingi ebikozesebwae mubyentambula."
1889,892764142814494558.wav,"Kituletedde eggaali y’omukka, emotoka, nebirala bingi ebikozesebwae mubyentambula."
1889,17274610659249872931.wav,"Kituletedde eggaali y’omukka, emotoka, nebirala bingi ebikozesebwae mubyentambula."
1986,17376241660448284067.wav,"Okubaawo kwa “ttiimu etalabika” (Larson and LaFasto, 1989, p109) kintu kya ttiimu elowoozebwako eky’anjawulo."
1927,861446065782929166.wav,"Malayika (2006), anyonyola enkola yaba Continaamu nga enkola ekozesebwa okuyamba ebitongole okutuuka ku buwanguzi obw’ekika ekyawagulu."
1927,10069661023602402288.wav,"Malayika (2006), anyonyola enkola yaba Continaamu nga enkola ekozesebwa okuyamba ebitongole okutuuka ku buwanguzi obw’ekika ekyawagulu."
1927,11268356322150019555.wav,"Malayika (2006), anyonyola enkola yaba Continaamu nga enkola ekozesebwa okuyamba ebitongole okutuuka ku buwanguzi obw’ekika ekyawagulu."
1741,1619810905881981552.wav,Ebifo ebinene nga odda mu manbuka bibeerwamu kitono ate nga ebimu kyenkana nsiko omutebeerwa muntu.
1741,15453746055138202225.wav,Ebifo ebinene nga odda mu manbuka bibeerwamu kitono ate nga ebimu kyenkana nsiko omutebeerwa muntu.
1741,17467300359206430395.wav,Ebifo ebinene nga odda mu manbuka bibeerwamu kitono ate nga ebimu kyenkana nsiko omutebeerwa muntu.
1916,13958316010082156670.wav,"Emmere nyingi eya Abagirimani ebeekinga erimu almonds, hazelnuts, ne ensigo z’emiti endala. Keeki ezimanyidwa zitera okukwatagana n’ekikopo kya kaawa okusingira ddala."
1916,14336613106045055286.wav,"Emmere nyingi eya Abagirimani ebeekinga erimu almonds, hazelnuts, ne ensigo z’emiti endala. Keeki ezimanyidwa zitera okukwatagana n’ekikopo kya kaawa okusingira ddala."
1720,14918980736618359269.wav,Kyokuleeti ayokya ali kumutindo gw’eBelgium. Ebyookunywa byebibala bya beeyi naye bisukulumu.
1720,4726815420909797646.wav,Kyokuleeti ayokya ali kumutindo gw’eBelgium. Ebyookunywa byebibala bya beeyi naye bisukulumu.
1873,4907187196359098853.wav,"Beera mwesimbu nga ogoba abasajja abakwaana, era tewelarikirira kukyosazeewo (oba ebyobuwangwa byawukana oba nedda, tekikukirizisa!)."
1991,13483944692477784073.wav,"Mu kaseera kano ekebyafaayo bya bulaaya, Eklezia yabakatoliki eyala egagawadde nga yamanyi yafuuka yakwekebejebwa."
1704,1323365682333108860.wav,"Mu 1990, kyagatibwa ku lukalala lw’ebiffo bye nsikirano ebiri mu bizibu, ku lw’entiisa y’enfuufu y’omuddungu."
1704,15254920132866378803.wav,"Mu 1990, kyagatibwa ku lukalala lw’ebiffo bye nsikirano ebiri mu bizibu, ku lw’entiisa y’enfuufu y’omuddungu."
1704,7723980294851559538.wav,"Mu 1990, kyagatibwa ku lukalala lw’ebiffo bye nsikirano ebiri mu bizibu, ku lw’entiisa y’enfuufu y’omuddungu."
