codes,wav_codes,transcript
1841,1865396101865246508.wav,"పైన ఉన్న స్పష్టమైన, అందమైన ఆకాశం అలాగే చుట్టుపక్కల ఉన్న అనేక పర్వతాలు తప్ప మరేమీ కనిపించవు. గుహ లోపల నుండి బయటి ప్రదేశం చాలా తక్కువగా కనిపిస్తుంది, శబ్దాలు చాలా తక్కువగా వినపడతాయి."
1841,13179158985429870175.wav,"పైన ఉన్న స్పష్టమైన, అందమైన ఆకాశం అలాగే చుట్టుపక్కల ఉన్న అనేక పర్వతాలు తప్ప మరేమీ కనిపించవు. గుహ లోపల నుండి బయటి ప్రదేశం చాలా తక్కువగా కనిపిస్తుంది, శబ్దాలు చాలా తక్కువగా వినపడతాయి."
1743,1424783792366806608.wav,"""సాంకేతిక నిర్ణయవాదం యొక్క చాలా వ్యాఖ్యానాలు రెండు సాధారణ భావాలను పంచుకుంటాయి: సాంకేతిక పరిజ్ఞానం అభివృద్ధి అనేది సాంస్కృతిక లేదా రాజకీయ ప్రభావానికి అతీతంగా ఒక మార్గాన్ని అనుసరిస్తుంది,  సాంకేతిక పరిజ్ఞానం సాంఘికంగా కండిషన్ చేయబడిన సమాజాలపై ప్రభావాలను కలిగి ఉంటుంది."
1999,13773979452803403905.wav,"1960ల అంతటా, బ్రెజిన్స్కీ జాన్ F. కెన్నెడీ కి తన సలహాదారుగా మరియు ఆ తరువాత లిండన్ B. జాన్సన్ పరిపాలనలో పనిచేశాడు."
1839,3223994530804233700.wav,అదే విధమైన హైకింగ్ రూట్ వలే స్కీయింగ్ రూట్ గురించి ఆలోచించండి.
1839,17402704946675006749.wav,అదే విధమైన హైకింగ్ రూట్ వలే స్కీయింగ్ రూట్ గురించి ఆలోచించండి.
1708,2459236814356682425.wav,"హుహ్నే రాజీనామా చేసి, ఆయనను కేబినెట్ లో ఎడ్ డేవీ ఎంపీ గా భర్తీ చేయనున్నారు. నార్మన్ లాంబ్ MP బిజినెస్ మినిస్టర్ ఉద్యోగం డేవీ ఖాళీ చేయాలని భావిస్తున్నారు."
1788,54666202074802063.wav,యూ‌ఎస్‌ఏ జిమ్నాస్టిక్స్ యునైటెడ్ స్టేట్స్ ఒలింపిక్ కమిటీ లేఖకు మద్దతు ఇస్తుంది అలాగే మా అథ్లెట్లందరికీ సురక్షితమైన వాతావరణాన్ని అందించడానికి  ఒలింపిక్ కుటుంబం యొక్క సంపూర్ణ అవసరాన్నీ  అంగీకరిస్తుంది.
1956,3549313472112581898.wav,సరుకులను రవాణా చేయడానికి ఓడలను ఉపయోగించడం అనేది పెద్ద సమూహంలో  ప్రజలు మరియు సరుకులని  మహాసముద్రాల గుండా తరలించడానికి అత్యంత సమర్థవంతమైన మార్గం.
1892,17137265542176762743.wav,"బ్రిటిష్ వలసవాదులు తమ సొంత ప్రదేశంగా తీసుకున్న చోటు ఇదే, మరియు మీరు దేశం యొక్క వలసరాజ్యాల ఆధారం గురించి వెతుకుతున్నట్లయితే, దానిని ప్రారంభించడానికి ఇదే సరైన చోటు."
1919,14984891725297246723.wav,ఆఫ్రికాలోని కొన్ని చౌకైన మౌంటెన్ గొరిల్లా ట్రాకింగ్ తో పాటు నైరాగోంగో అగ్నిపర్వతాన్ని అధిరోహించడానికి ఈ నగరం స్థావరంగా  ఉంది.
1738,2698563962876029465.wav,అది నీటిలోకి వచ్చిన దేని పైన దాడి చేసింది;  T. rex వంటి ఒక పెద్ద డైనోసార్ కూడా దానికి సరిపోలదు.
1868,700001374311486374.wav,"స్పెక్ట్రం యొక్క మరో చివర, ఒక వ్యక్తి గుర్తించలేని వ్యక్తిగా మారతాడు, అతడు లేదా ఆమె టీమ్ చేస్తున్న ప్రతిదానిని మార్చాలని మరియు దానిని తమ స్వంతం చేసుకోవాలని భావిస్తారు."
1868,14366871298176005085.wav,"స్పెక్ట్రం యొక్క మరో చివర, ఒక వ్యక్తి గుర్తించలేని వ్యక్తిగా మారతాడు, అతడు లేదా ఆమె టీమ్ చేస్తున్న ప్రతిదానిని మార్చాలని మరియు దానిని తమ స్వంతం చేసుకోవాలని భావిస్తారు."
1714,9436555997414605875.wav,"ఉపగ్రహాన్ని రాకెట్ ద్వారా అంతరిక్షంలోకి పంపారు. శాస్త్రవేత్తలు అంతరిక్షంలో టెలిస్కోపులను ఉపయోగిస్తున్నారు ఎందుకంటే భూమి వాతావరణం మన కాంతి, వీక్షణను వక్రీకరిస్తుంది."
1714,13756845604326270458.wav,"ఉపగ్రహాన్ని రాకెట్ ద్వారా అంతరిక్షంలోకి పంపారు. శాస్త్రవేత్తలు అంతరిక్షంలో టెలిస్కోపులను ఉపయోగిస్తున్నారు ఎందుకంటే భూమి వాతావరణం మన కాంతి, వీక్షణను వక్రీకరిస్తుంది."
1875,14683060427756433571.wav,భూమి మీద ఉన్న నదుల నుండి మహాసముద్రాలలోకి పోయే 20 శాతం నీరు అమెజాన్ నుండి వస్తుంది.
1875,16961402873631276117.wav,భూమి మీద ఉన్న నదుల నుండి మహాసముద్రాలలోకి పోయే 20 శాతం నీరు అమెజాన్ నుండి వస్తుంది.
1731,17096137346217051323.wav,"ద్వీపాల్లో, సరస్సుల్లో మీకు ఒక యాచ్ అవసరం లేదు."
1731,16504426464827960101.wav,"ద్వీపాల్లో, సరస్సుల్లో మీకు ఒక యాచ్ అవసరం లేదు."
1742,9429607152902547579.wav,హాంగ్ కాంగ్ ద్వీపం తన పేరు గల భూభాగాన్ని ఇస్తుంది ఇంకా అనేక మంది పర్యాటకులు ప్రధాన కేంద్రంగా భావించే భూభాగం.
1742,12613889496305561238.wav,హాంగ్ కాంగ్ ద్వీపం తన పేరు గల భూభాగాన్ని ఇస్తుంది ఇంకా అనేక మంది పర్యాటకులు ప్రధాన కేంద్రంగా భావించే భూభాగం.
1789,4702091319189790924.wav,"ఇతర నామినేషన్లలో ఉత్తమ చిత్రం, దర్శకుడు, సినిమాటోగ్రఫీ, కాస్ట్యూమ్ డిజైన్, ఫిల్మ్ ఎడిటింగ్, ఒరిజినల్ స్కోర్, ప్రొడక్షన్ డిజైన్, సౌండ్ ఎడిటింగ్, సౌండ్ మిక్సింగ్ మరియు ఒరిజినల్ స్క్రీన్ ప్లే చేర్చబడి ఉన్నాయి."
1789,6620979815643862702.wav,"ఇతర నామినేషన్లలో ఉత్తమ చిత్రం, దర్శకుడు, సినిమాటోగ్రఫీ, కాస్ట్యూమ్ డిజైన్, ఫిల్మ్ ఎడిటింగ్, ఒరిజినల్ స్కోర్, ప్రొడక్షన్ డిజైన్, సౌండ్ ఎడిటింగ్, సౌండ్ మిక్సింగ్ మరియు ఒరిజినల్ స్క్రీన్ ప్లే చేర్చబడి ఉన్నాయి."
1733,10373756234313480430.wav,"దాని 78 సిఫార్సుల్లో మొదటిది, శత్రు దేశాల జోక్యానికి వ్యతిరేకంగా ఇరాక్ సరిహద్దులను సురక్షితంచేయడానికి మరియు దాని పొరుగుదేశాలతో దౌత్య సంబంధాలను తిరిగి నెలకొల్పడానికి ఈ ఏడాది చివరిలో గా ఒక కొత్త దౌత్య పరమైన చొరవ తీసుకోవాలి."
1993,756081290855564466.wav,"అట్లాంటిక్ హరికేన్ సీజన్‌లో పేరు పెట్టిన పదవ ఉపఉష్ణమండల తుఫాను Jerry, ఈ రోజు అట్లాంటిక్ మహాసముద్రంలో ఏర్పడింది."
1993,9636427158980175264.wav,"అట్లాంటిక్ హరికేన్ సీజన్‌లో పేరు పెట్టిన పదవ ఉపఉష్ణమండల తుఫాను Jerry, ఈ రోజు అట్లాంటిక్ మహాసముద్రంలో ఏర్పడింది."
1830,6932484482317401893.wav,"అధికార పార్టీ, సౌత్ వెస్ట్ ఆఫ్రికా పీపుల్స్ ఆర్గనైజేషన్ (ఎస్‌డబల్యూ‌ఏ‌పి‌ఓ) కూడా పార్లమెంటు ఎన్నికలలో మెజారిటీని నిలుపుకుంది."
1782,5645762581619547261.wav,"అంతేకాకుండా, ప్రతి రాజవంశానికి చెందిన ప్రాంతాలు కొన్ని సంవత్సరాలుగా విభజించబడి ఉన్నాయి. ఈ కాలాలలో బాగా తెలిసినది హాన్ మరియు జిన్ రాజవంశం మధ్య 60 సంవత్సరాల పాటు జరుగుతున్న మూడు రాజ్యాల శకము."
1782,12421261037291882826.wav,"అంతేకాకుండా, ప్రతి రాజవంశానికి చెందిన ప్రాంతాలు కొన్ని సంవత్సరాలుగా విభజించబడి ఉన్నాయి. ఈ కాలాలలో బాగా తెలిసినది హాన్ మరియు జిన్ రాజవంశం మధ్య 60 సంవత్సరాల పాటు జరుగుతున్న మూడు రాజ్యాల శకము."
1736,4057974606612439591.wav,రోలాండో మెన్డోజా తన M16 రైఫిల్‌ను పర్యాటకులపై పేల్చాడు.
1736,53871253020485626.wav,రోలాండో మెన్డోజా తన M16 రైఫిల్‌ను పర్యాటకులపై పేల్చాడు.
1938,15351816110641000271.wav,"ఆసుపత్రి సంక్రామ్యత నియంత్రణ కొరకు ప్రోటోకాల్ పాటించింది, దీనిలో ఇతరులకు సంభావ్య సంక్రామ్యత లు రాకుండా నిరోధించడం కొరకు రోగిని ఇతరుల నుంచి వేరు చేయడం ఉంది."
1915,15068336001874820048.wav,గోమా చుట్టూ భ్రమించడానికి బోడా-బోడాను (మోటార్ సైకిల్ టాక్సీ) ఉపయోగించవచ్చు. సాధారణ (స్థానిక) వెల ~500 కాంగో ఫ్రాంక్స్ షార్ట్ రైడ్ కొరకు.
1682,4730931100973468817.wav,"ఇది ఎవరు రాశారో ఎవరికీ తెలియనప్పటికీ, దీని గురుంచి చాలా కాలం నుండి తెలుసు, పెద్ద పార్చ్మెంట్ డాక్యుమెంట్‌ను (దీని కొలత 29¾ inches x 24½ inches ఉంటుంది) స్టోర్ చేయడానికి రోల్ చేయబడింది."
1987,10695835431845558330.wav,"ఈ ప్రమాదం ఎత్తుగా ఉన్న పర్వత భూభాగంలో జరిగిందని, ఇంకా శత్రువులు రాజేసిన అగ్ని ఫలితంగా జరిగిందని నమ్ముతారు."
1987,18013764684267007660.wav,"ఈ ప్రమాదం ఎత్తుగా ఉన్న పర్వత భూభాగంలో జరిగిందని, ఇంకా శత్రువులు రాజేసిన అగ్ని ఫలితంగా జరిగిందని నమ్ముతారు."
1244,13086014754082864911.wav,వాటికన్ సిటీ పౌరులు అందరూ రోమన్ కాథలిక్‌లు.
1431,14464725489867066022.wav,ఇంతకు ముందు ఎన్నడూ చూడని విధంగా  మెదడు నిర్మాణాలు మరియు ప్రక్రియలను చూడటానికి ఇంక పరిశోధించడానికి కొత్త సాంకేతికతల వీలు కల్పిస్తాయి.
843,1057018260503788192.wav,"ఒక విషయం ఏమిటంటే, ఉత్తర న్యూ మెక్సికోలో తాగి డ్రైవింగ్‌ సమస్యలు గణనీయంగా ఉన్నాయి, మరియు చిన్న-పట్టణ బార్‌లకు దగ్గరలో ఉన్న డ్రైవర్లలో మత్తు ఎక్కువగా ఉంటుంది."
33,15519568632941226638.wav,"అలోన్సో ముందున్న కార్లు సేఫ్టీ కారు కింద ఇంధనం కోసం వెళ్తోంటే, అతను విజయం కోసం ప్యాక్ పైకి వెళ్లాడు."
1505,14752365951671891176.wav,2001 సెప్టెంబరు 11 అనంతర కాలంలో భద్రతా తనిఖీ కేంద్రాల వద్ద శోధనలు కూడా చాలా ఎక్కువ లోతుగా తయారయ్యాయి.
280,17357256892569242771.wav,"విజేతకు రాష్ట్రంలోని అన్నీ వెళ్తాయి కనుక, ఫ్లోరిడా తన యాభై మంది ప్రతినిధులను రోమ్నీకి ప్రదానం చేసింది, రిపబ్లికన్ పార్టీ నామినేషన్​కు ఫ్రంట్ రన్నర్​గా అతనిని ముందుకు నెట్టింది."
1234,10548620808804880009.wav,లిగ్గిన్స్ తన తండ్రి అడుగుజాడల్లోనే అనుసరించి వైద్య వృత్తిలో ప్రవేశించాడు.
1113,1543807169523633021.wav,అధికారులు ఓటరు గుర్తింపును ధ్రువీకరించిన తర్వాత ఓటరు ఆ కవరును బ్యాలెట్ బాక్సులో వేసి ఓటింగ్ రోల్ పై సంతకం చేస్తారు.
169,7149647413592883019.wav,ప్రజల భద్రతను కాపాడేందుకు చర్యలు తీసుకుంటున్నట్లు ఆ అధికారులతో కలిసి ఆయన టెక్సాస్ పౌరులకు హామీ ఇచ్చారు.
310,12207152923635411528.wav,గత ఏడాది జరిగిన ఒక జంట యొక్క మొదటి వార్షికోత్సవాన్ని పురస్కరించుకుని కనీసం 100 మంది ఈ పార్టీకి హాజరయ్యారు.
449,17115283185929135492.wav,"ప్రతి సంవత్సరం అక్టోబరు లో సుమారు 1.5 మిలియన్ల మంది హెర్బివోర్లు ఉత్తర కొండల నుండి మరా నదిని దాటుతూ, దక్షిణ మైదానాల వైపు ప్రయాణిస్తుంటారు."
202,3225607885553589330.wav,"దీని అవశేషాలు చాలా ద్వీపాలలో వర్షం కురిసేలా చేశాయి, అయినప్పటికీ ఇప్పటివరకు ఎటువంటి నష్టం లేదా వరద ఉందని నివేదించబడలేదు."
130,10947307358908656596.wav,"ఈ సంవత్సరం జూన్ మరియు ఆగస్టు మధ్యలో జరగబోయే, ప్రపంచంలోనే అతిపెద్ద  పబ్లిక్ ఆర్ట్ కార్యక్రమం కౌపరేడ్‌ కు ఆతిథ్యం ఇస్తున్న ఈ నగరం ఆగ్నేయ ఐరోపాలో మొదటిది."
319,2984855196659753526.wav,చైనా గత మూడు దశాబ్దాల్లో అధికారికంగా కమ్యూనిస్టు రాజ్యంగా మిగిలిపోయినప్పటికీ మార్కెట్ ఆర్థిక వ్యవస్థను అభివృద్ధి చేసింది.
612,13706522720412183836.wav,కంప్యూటర్లలో ఆధునిక యానిమేషన్లను రూపొందించవచ్చు మరియు ఈ రకమైన యానిమేషన్ ని టెలివిజన్ మరియు సినిమాలలో ఎక్కువగా ఉపయోగిస్తున్నారు.
851,16990883881775333044.wav,"గుంటను మంటల నుంచి వేడి రాళ్ళతో వేడి చేస్తారు, లేదా కొన్ని చోట్ల జియోథర్మల్ హీట్ సహజంగా నేలను వేడి చేస్తుంది."
621,9327189245913656402.wav,"ఒక దాని చరిత్రను అర్థం చేసుకోవడమంటే సంస్కృతిని అర్థం చేసుకోవడం కాదు, ఇది సంస్థ యొక్క చరిత్రలో కనీసం తామెక్కడ ఉన్నామన్న అవగాహనను ప్రజలకు తెలియజేస్తుంది."
196,4941205753521634206.wav,మాసా కనీసం 2009 సీజన్ లో మిగిలిన కోసం అవుట్ చేయాల్సి ఉంది.
1186,6229187946458053667.wav,పర్షియన్ భాషలో సాపేక్షంగా సులభమైన మరియు ఎక్కువగా క్రమవ్యాకరణాలు ఉన్నాయి.
182,9038539057693843531.wav,ఐరిష్ ప్రభుత్వం పరిస్థితిని సరిచేయడానికి పార్లమెంటరీ చట్టం యొక్క ఆవశ్యకతను గట్టిగా చెబుతోంది.
370,14261377889607165639.wav,"కొంతమంది శాస్త్రవేత్తలు ట్రైసెరాటోప్ లు సైకాడ్ లను తిన్నారు, ఇది క్రెటేషియస్ లో సాధారణంగా ఉండే ఒక రకమైన మొక్క."
1146,7373156104135383628.wav,"అయితే , డ్రైవర్ తలకు తీవ్ర గాయాలయ్యాయి."
311,5724556211143115728.wav,ఈ సందర్భంగా అధికారులు మాట్లాడుతూ.
438,12351720376525451379.wav,"1649లో, జాబ్ద్రుంగ్ నగావాంగ్ నామ్గ్యేల్ టిబెట్-మంగోల్ దళాలకు వ్యతిరేకంగా తన విజయాన్ని జ్ఞాపకార్థం కోటను రూపొందించాడని చెప్పబడింది."
867,15510454083618881605.wav,అభివృద్ధి చెందుతున్న దేశంలో మొదటిసారి పర్యటిస్తుంటే - లేదా ప్రపంచంలోని కొత్త భాగంలో ప్రయాణిస్తుంటే - వచ్చే తీవ్ర సంస్కృతి కుదుపు‌ను తక్కువ అంచనా వేయవద్దు.
154,16649021371877649606.wav,అంగారక పదార్థం భూమిమీద పడటం అనేది రసాయనికంగా నిర్ధారించబడిన ట్లు ప్రజలు గమనించడం చరిత్రలో ఇది ఐదవసారి అని భావిస్తున్నారు.
1291,11028395678204824926.wav,కమ్యూనిటీ గొడవలు  మిలియన్ల  బహిరంగ - లైసెన్స్  మీడియాకు ఆతిధ్యం ఇచ్చే సైట్ కోసం లైంగిక విషయానికి సంబంధించిన ఒక విధానాన్ని రూపొందించడానికి ప్రస్తుత ప్రయత్నాలు దారి తీసాయి.
1317,18005864788695662948.wav,"జీవనాధార వ్యవసాయం సాధారణంగా తరచుగా సేంద్రీయంగా ఉంటుంది, పంట మార్పిడితో సహా దాచిన విత్తనాలని ప్రాంతానికి  లేదా ఇతర సాధారణ టెక్నిక్ లతో  ఎక్కువ దిగుబడి కోసం ఉపయోగించే వ్యవస్థ."
217,15326949628585231140.wav,"స్క్వాష్, కరాటే రోలర్ క్రీడలు అలాగే బేస్ బాల్ ఇంకా సాఫ్ట్ బాల్ ఒలింపిక్ కార్యక్రమం లోకి రావడానికి ప్రయత్నించాయి, ఇవి 2005లో ఒలింపిక్ క్రీడల నుండి తొలగించబడ్డాయి."
198,7799600657495872857.wav,"అధ్యక్షుడి పరిస్థితి నిలకడగా ఉంది, అయితే అతను చాలా రోజుల పాటు ఇంటి వద్ద ఒంటరిగా ఉంటారు."
1250,10965837739160330535.wav,"35mm ఆకృతి వాస్తవానికి, కొంత గందరగోళంగా, 36mm వెడల్పు 24mm ఎత్తు."
390,9631102001335289057.wav,"సంస్కృతం ఒక ప్రాచీన భాష, ఐరోపాలో మాట్లాడే లాటిన్ భాషతో పోల్చదగినదే."
837,8551685145489927025.wav,"ఆర్కిటెక్చర్ అనేది భవనాల రూపకల్పన, నిర్మాణాలకు సంబంధించినది. ఒక ప్రదేశం యొక్క ఆర్కిటెక్చర్ తరచుగా తనంత తాను ఒక పర్యాటక ఆకర్షణ."
571,8056091611223660846.wav,నిర్దిష్ట సమలక్షణానికి సంబంధించి జానాభాలోని వ్యక్తులందరూ ఒకే విధంగా ఉన్నప్పుడు వారిని మొనోమార్ఫిక్ అని అంటారు.
984,11492275071754127932.wav,"బర్డ్ ఫ్లూ, లేదా మరింత అధికారిక వాడుకలో  ఏవియన్ ఇన్ ఫ్లూయెంజా, పక్షులు ఇంక  క్షీరదాలు రెండింటికీ సోకవచ్చు."
1132,16832752163127845705.wav,"జపనీయుల పని సంస్కృతి చాలా క్రమపద్ధతిలో, ఇంకా వ్యావహారికంగా ఉంటుంది, అందుకే పాశ్చాత్త్యులు దీనికి అలవాటు పడవచ్చు."
592,10697240041486075491.wav,"బహుశా ఎదో ఒక రోజు, మీ ముని మనవళ్లు గ్రహాంతర ప్రపంచం అంచున నిలబడి తమ పురాతన పూర్వీకుల గురించి ఆలోచిస్తూ ఆశ్చర్యపోతారా?"
1010,12566642534575260742.wav,ఆగస్టులో ఎమేస్ స్ట్రా పోల్ లో విజయం సాధించిన బాచ్ మన్  ఆమె  ప్రచారాన్ని ముగించాలని నిర్ణయించుకున్నారు.
1456,13596171077450019485.wav,"ఒక చిన్న సమూహం జీవులు (ఒక చిన్న జనాభా) అవి ప్రధాన జనాభా నుండి వేరుపడినప్పుడు (అవి ఒక పర్వత శ్రేణి లేదా నది మీదుగా వెళితే, లేదా అవి కొత్త ద్వీపానికి వెళ్ళినట్లైతే అవి సులభంగా తిరగి రాలేవు) అవి మునుపటి కంటే భిన్నమైన వాతావరణంలో ఉన్నట్లు అనిపిస్తుంది."
21,1153113009298868371.wav,సంక్షోభ సమయంలో మా దేశం విడిచి పారిపోవచ్చని ఎన్నికల సమయంలో హెచ్ సీహ్ చెప్పాడు.
1353,15314058343617203466.wav,"అదనపు రవాణా చేయలేదు మరియు వెంబ్లీ దగ్గర ఓవర్‌గ్రౌండ్ రైళ్లు ఆగవు, అలాగే కార్ పార్కింగ్ ఇంకా పార్క్-అండ్-రైడ్ సౌకర్యాలు గ్రౌండ్‌ దగ్గర అందుబాటులో లేవు."
594,11432436658248446425.wav,"కేవలం జంతువులకు మాత్రమే మెదళ్ళు ఉంటాయి (అది కూడా అన్ని జంతువులకు కాదు; ఉదాహరణకు, జెల్లీ ఫిష్‌కు మెదడు ఉండదు)."
1330,11975143367735922055.wav,కామన్స్ అడ్మినిస్ట్రేటర్ ఆడమ్ క్యూర్డెన్ గత నెలలో వికిన్యూస్‌తో మాట్లాడినప్పుడు తొలగింపులపై తన నిరాశను వ్యక్తం చేశాడు.
1156,18398127232715398833.wav,"""అప్ బో"" గుర్తు V లాగా కనిపిస్తుంది మరియు ""డౌన్ బో గుర్తు"" ప్రధానమైనదిగా లేదా దాని దిగువ వైపు కోల్పోయిన చతురస్రంగా కనిపిస్తుంది."
1401,3591659183492562653.wav,యునైటెడ్ స్టేట్స్ జియోలాజికల్ సర్వే (USGS) మరియు దాని జాతీయ భూకంప సమాచార కేంద్రంకు నష్టం జరిగినట్లు ఎలాంటి తక్షణ రిపోర్ట్‌లు రాలేదు.
998,902447839221402635.wav,"Machu Picchuలో ప్రధానంగా 3 నిర్మాణాలు ఉన్నాయి, అవి Intihuatana, Temple of the Sun మరియు Room of the Three Windows."
234,7242150874209131453.wav,"రష్యాలోని, అలీస్క్‌లో ఉన్న ప్రసూతి క్లినిక్‌ సిజేరియన్ విభాగంలో సెప్టెంబర్ 17, 2007న 17 పౌండ్లు 1 ఔన్స్ జన్మించిన నదియా విపరీతమైన బరువు ఉంది."
1062,2864492477325149896.wav,"ద్వీపకల్పానికి దక్షిణంలో ఉన్న ప్రాంతం ఎల్స్ వర్త్ ల్యాండ్, ఇది బెల్లింగ్ షాసెన్ సముద్రానికి సరిహద్దుగా కలదు."
854,4268229091826249445.wav,కేప్ టౌన్ మరియు చుట్టుపక్కల ప్రయాణికుల రైళ్ళలో మెట్రోరైల్ రెండు తరగతులు ఉన్నాయి: మెట్రోప్లస్ (ఫస్ట్ క్లాస్ అని కూడా పిలుస్తారు) మరియు మెట్రో (థర్డ్ క్లాస్ అని పిలుస్తారు).
229,15181612547143308717.wav,"ఈ కండువాలు చంద్రుని అంతటా కనుగొనబడ్డాయి మరియు కనిష్ట వాతావరణం ఉన్నట్లు కనిపిస్తాది, వాటిని సృష్టించిన భౌగోళిక సంఘటనలు చాలా ఈమధ్యనేవే అని   సూచిస్తున్నాయి."
1028,663153781715119400.wav,"ఈ ప్రాంతంలో దాదాపు 9400 ఇళ్లలో నీరు లేకుండా, సుమారు 100 వరకు విద్యుత్ లేకుండా ఉన్నట్లు సమాచారం."
547,11164783468729830904.wav,"జనరల్ జేమ్స్ ఎవింగ్ ట్రెంటన్ ఫెర్రీ దగ్గర నది గుండా 700మంది సైనికులని తీసుకొని,  అసున్‌పింక్ క్రీక్ పై ఉన్న వంతెనను స్వాధీనం చేసుకుని శత్రు సేనలు తప్పించుకోకుండా అడ్డుకుంటారు."
145,17316653203665407583.wav,"అంటే ప్రతీదాన్ని అలాగే పెట్టవలసి ఉంటుంది"" అని ఇథియోపియాలోని రిఫ్ట్ వ్యాలీ రీసెర్చ్ సర్వీస్ దగ్గర పరిశోధకుడు మరియు అధ్యయనం యొక్క సహ-రచయిత  బెర్హానే అస్ఫావ్ అన్నారు."
1175,12637233174248643177.wav,"ఇటలీ జాతీయ ఫుట్ బాల్, జర్మన్ జాతీయ ఫుట్ బాల్ జట్టుతో కలిసి ప్రపంచంలో రెండవ అత్యంత విజయవంతమైన జట్టుగా ఉంది  2006 లో FIFA ప్రపంచ కప్ ఛాంపియన్లుగా నిలిచారు."
53,852463267644948298.wav,"ఒకవేళ మంజూరు చేసినట్లయితే, కమిషనర్ బెయిల్ సెట్ చేసి, అరెస్ట్ చేసిన అధికారి ద్వారా దాఖలు చేయబడ్డ అభియోగాలను లాంఛనప్రాయంగా లాంఛనప్రాయంగా నమోదు చేస్తుంది. ఆ తర్వాత కేసు ను ట్రాక్ చేసే రాష్ట్ర కంప్యూటర్ వ్యవస్థలోకి ఛార్జీలను నమోదు చేస్తున్నారు."
1272,12007750136245461610.wav,"ఒక ఉదాహరణ బోర్నియోలో సందర్శించడం, ఫోటో తీయడం మరియు ఒరాంగుటాన్లను గురించి తెలుసుకోవడం."
991,11488819007780738257.wav,మంచు గుహల గోడలు మరియు పైకప్పులు కూలిపోగలవు మరియు పగుళ్లు మూసుకుపోగలవు.
160,16237168074004531260.wav,"మూడవ స్థానంలో, హామ్లిన్ ఇరవై పాయింట్ల వెనుకబడి ఉన్నాడు, కాని బౌయర్ కంటే ఐదు ముందు ఉన్నాడు. కహ్నే మరియు ట్రూక్స్, జూనియర్ 2,220 ఇంకా 2,207 పాయింట్లతో వరుసగా ఐదవ మరియు ఆరవ స్థానంలో ఉన్నారు."
300,14309209107830849465.wav,స్వలింగ పౌర సంఘాలను నిషేధించాలని ప్రతిపాదించిన రెండవ వాక్యం విఫలం కావడం భవిష్యత్తులో పౌర సంఘాలకు తలుపు తెరిచే అవకాశమును కలిగిస్తుంది.
1261,5376310365727355773.wav,వ్యక్తిగత విజయాలను ప్రశంసించడం కంటే గ్రూపు శ్రమను నొక్కి చెప్పే ప్రదేశంలో సామరస్య౦ చాలా కీలకమైనది .
1052,3680773485817592507.wav,"ఇతర biorhythm ఆధారిత ఎంపికలు నిద్రకు ముందు చాలా ద్రవం (ముఖ్యంగా నీరు లేదా టీ, తెలిసిన డైయూరెటిక్) త్రాగడం, బలవంతంగా మూత్రవిసర్జన కు ఒక వ్యక్తి."
1504,10914308050502489124.wav,"పన్నులు విధించే అధికారం కాంగ్రెస్ కు లేదు. జాతీయ కార్యనిర్వాహక వర్గం, న్యాయవ్యవస్థ లేనందున, అది ప్రభుత్వ అధికారులమీద ఆధారపడేది."
1383,14545265340467080191.wav,"పి‌ఏ‌ఎల్‌ఎం  ట్రయల్‌లో, జెడ్‌ఎంఏ‌పి‌పి  ఒక నియంత్రణగా పనిచేసింది, అంటే శాస్త్రవేత్తలు దీనిని బేస్‌లైన్‌గా ఉపయోగించారు మరియు దానితో మరో 3 చికిత్సలను పోల్చారు."
188,14117351052414383504.wav,"సాక్షులు తెలిపిన దాని ప్రకారం, శనివారం ఉదయం 1:15 గంటల సమయంలో బస్సు గ్రీన్ లైట్‌లో వెళ్తునప్పుడు దాని ఎదురుగా ఒక కారు మలుపు తీసుకుంది."
816,872439785713103812.wav,అంతర్జాతీయంగా దాదాపు 200 రన్నింగ్ టూర్ సంస్థలు ఉన్నాయి. వాటిలో చాలా వరకు స్వతంత్రంగా పనిచేస్తాయి.
934,937869293578233171.wav,"చాలా దేశాలలో మీరు చదవాలనుకొంటున్న విద్యాసంస్థ నుండి ఆఫర్ లెటర్ అవసరమౌతుంది, ఇంకా మీరు మీ మొదటి సంవత్సరం కోర్సును పూర్తి చేయడానికి తగినంతగా ఫండ్స్ ఉన్నాయని రుజువు చూపించాలి."
49,2197260598947624004.wav,"మిస్టర్ రీడ్ న్యూజిలాండ్‌కు చెందిన A1GP కారు, Black Beautyను వంతెనపై 7 సార్లు 160km/h వేగంతో నడిపించగలిగాడు."
442,8046564113210937846.wav,18వ శతాబ్దంలో థాయ్​లు కంబోడియాపై అనేకసార్లు దాడి చేశారు మరియు 1772లో వారు నామ్ ఫెన్‌ను ధ్వంసం చేశారు.
748,11767796757833103154.wav,బ్రేక్‌ఫాస్ట్‌లో ఆ ప్రాంతం యొక్క సీజనల్ ఆహ్లాదాలు లేదా హోస్ట్ యొక్క స్పెషాలిటీ డిష్ ఉండవచ్చు.
681,13854694097944874291.wav,"ఈ పట్టణం జలపాతం పక్కనే ఉంది, మరియు అవి ప్రధాన ఆకర్షణ, కానీ ఈ ప్రసిద్ధ పర్యాటక కేంద్రం అడ్వెంచర్ కోరుకునే వాళ్లకు మరియు సందర్శకులకు ఎక్కువ కాలం ఉండటానికి చాలా అవకాశాలను అందిస్తుంది."
